   386.244873       582.942871       854.523438       200.828506       543.845154       122.562096       459.430603       356.942139       345.756073       353.574219       342.019623       972.342773       800.449097       960.064026       117.539886       499.181305       633.533325       532.831787       986.576111       708.324646       455.530090       941.560852       709.999451       39.6572952       974.487183       439.154327       58.7358246       871.106262       541.085022       549.077881       197.100449       506.123566       188.989288       269.713654       196.091888       433.598633       585.482117       441.010345       441.125092       910.160889       638.940979       492.405334       241.469193       740.516174       924.353699       266.110413       221.624146       135.200943       148.706421       152.255417       48.5866089       454.258331       135.544815       629.760315       52.9651337       784.037476       588.031860       37.2743034       477.937775       949.331848       670.090576       290.139771       701.691406       561.637878       105.142906       86.7112732       694.728760       623.419617       71.4697113       463.156097       466.202240       360.168365       127.140213       9.60396099       352.587311       770.615845       567.487366       788.784485       215.592224       652.583984       995.496277       453.973816    
   538.336731       474.213440       623.589966       998.241821       140.065292       698.605164       149.510269       565.697998       949.454712       122.167007       531.226440       564.138855       305.996368       491.287720       594.387390       819.425964       27.0554218       746.875366       424.514526       543.689087       734.823975       264.582428       96.9799957       100.708649       750.156067       790.965637       530.114319       841.326660       89.1930542       38.1979637       503.077820       238.540771       602.487244       759.382629       478.857697       627.586304       260.643707       593.650146       961.124329       39.4630585       665.611023       541.910645       942.405151       985.516113       680.489502       160.530151       359.664246       495.473328       460.862000       304.994171       957.463318       435.449005       127.593887       148.417023       202.540970       771.769165       15.0751972       713.147034       823.137390       348.152344       258.502533       209.456116       438.539276       755.062805       145.641632       523.859497       858.358215       457.985382       350.329437       135.989258       669.721069       131.355942       857.101868       397.804169       868.589233       118.815819       154.486923       979.765991       684.481140       431.638367       570.659241       4.23865461    
   254.528900       345.672760       767.825012       600.789917       745.852234       868.094360       497.490845       269.532837       854.663391       897.481689       545.612488       635.111145       595.775269       722.863159       675.631042       39.5480309       233.711426       763.362427       20.0417900       817.202637       906.070251       360.926178       671.162659       871.200745       985.098633       991.107910       826.981201       880.808655       473.985657       115.581207       489.369598       37.0009918       870.298401       839.450623       82.7343826       988.917053       528.641968       38.2595329       800.946533       457.081604       893.250183       127.269424       834.084473       760.486267       973.926392       743.825500       115.005470       864.593323       683.738953       666.093567       425.563873       779.812195       276.370697       916.773926       149.559937       397.657379       784.413757       823.565430       198.920395       168.590759       173.244446       112.730492       864.109375       724.659180       121.338081       47.9021378       56.7539864       175.087311       308.941864       13.8352308       975.994507       920.089355       235.467651       86.3910980       397.130463       410.300751       246.618881       858.475342       632.547913       914.765015       422.313263       609.921143    
   215.645218       201.462479       640.566833       506.972321       132.516830       147.599350       511.887207       112.048462       685.848389       140.182785       18.7225094       386.999481       827.693237       490.913177       588.284668       829.084412       843.981567       459.470245       161.868362       511.743042       183.517761       213.284561       66.3628311       790.799316       567.608948       488.644531       236.898926       440.607330       212.375656       88.1238022       963.602234       769.027710       960.831238       266.585175       90.4577866       818.248962       864.781372       900.667236       485.283966       757.856018       45.6674156       549.287842       94.3929443       29.9323997       467.020081       831.306641       461.127502       810.492371       2.37471628       35.2905006       288.371796       866.247375       817.830566       579.224548       329.636932       14.7353144       585.179260       569.920044       26.9397850       477.391174       130.413040       937.902405       901.442444       744.530212       673.721863       767.423767       827.724426       500.299866       903.293701       408.309265       453.231049       264.275787       924.374756       591.014038       593.130066       21.5320816       616.386719       956.565918       978.644531       421.944427       464.377899       322.581024    
   702.646729       130.308365       804.533264       469.307983       836.796021       927.151611       249.213257       217.953308       51.3128204       133.413879       447.748627       59.6538887       229.859756       314.857269       441.886078       690.078552       36.9129829       337.587036       278.178345       287.293793       60.2782173       902.982544       518.836853       990.621948       838.232971       789.309448       771.596741       355.378510       368.552124       899.010986       204.124023       585.588379       884.429749       598.615906       419.581024       47.7438698       373.968506       639.846375       928.918335       616.749939       238.305206       567.770325       215.993317       55.1945000       663.999573       229.866486       68.2499924       637.586975       726.406921       435.869568       902.873413       827.104126       95.7731400       764.985474       252.958282       910.144775       98.0613937       361.720032       139.846710       963.025391       430.980103       449.996582       760.068115       766.087402       141.043686       528.590271       163.321808       239.637405       325.107117       699.548462       91.3930054       145.407379       730.137085       637.949890       931.835327       941.541748       530.655334       110.608070       637.129028       724.137512       629.137939       400.403168    
   840.463806       779.114746       155.808823       146.460434       459.343536       7.82439756       30.4770584       91.9894638       27.8671989       948.365906       440.535156       178.401764       961.581177       140.514267       821.198242       307.494354       74.7411728       918.173706       612.820251       861.650940       245.000397       892.811340       139.383987       185.413788       121.245613       924.156555       850.151001       863.736450       51.2870979       423.944427       362.790955       283.089264       919.774292       506.604309       890.992188       865.305847       556.639648       273.812866       929.383484       438.726196       64.4524994       678.624023       763.019348       879.250671       58.2605934       618.638733       418.720428       782.221375       716.914734       747.746826       801.299927       19.7722893       875.784546       717.879578       154.919754       258.801971       891.155212       292.833038       446.337128       865.613647       924.127197       253.212311       611.908447       622.866516       556.505676       775.916443       464.385864       870.055969       932.544373       827.312744       215.391617       117.785393       352.401123       500.839630       413.072632       379.348877       427.011169       242.193497       841.231201       494.127441       946.193176       708.687927    
   183.675720       866.294800       715.056580       294.931580       767.061462       202.351547       859.212708       147.272751       893.967224       387.795105       983.393127       718.158508       152.432922       601.963196       743.676697       678.239807       849.692017       525.903870       769.961670       302.023163       840.641785       850.797424       629.661072       297.462433       777.400146       699.678528       972.349182       942.103088       52.4217873       713.588928       691.275146       760.493713       209.541550       347.338013       971.437744       190.062057       725.307556       365.621979       16.2671700       171.893433       242.281326       608.163574       758.827820       509.042206       219.198151       876.647400       575.502014       931.269409       266.254578       903.683472       692.290527       183.838577       85.0746231       759.199951       148.321045       606.604431       729.679504       264.861511       588.669189       132.692200       350.851105       394.563232       94.4356918       585.913147       895.392639       18.9190083       319.694580       833.933228       63.0793953       726.184814       61.4129105       630.239624       226.067276       802.122681       263.102631       557.806946       313.974030       413.965454       870.820190       888.248413       909.968079       933.807983    
   974.539368       364.908966       700.306274       463.042419       795.770813       58.7521973       176.281723       794.782166       146.311035       19.8761940       796.205994       202.698822       664.556213       357.399231       51.3217506       685.962402       417.196899       377.529083       774.039307       663.960083       469.431122       473.738373       116.512436       346.799194       174.607071       858.310303       936.638000       825.776245       80.7084808       909.563904       806.360474       54.1555595       800.413635       716.869385       32.7953262       653.364807       331.533752       430.528870       984.946960       91.4788666       5.46051884       846.679199       470.240387       501.777466       911.193054       511.952118       159.354431       618.634949       230.818604       994.618408       160.578629       60.3111458       261.129120       125.903168       98.8847809       730.833862       537.065308       231.328903       635.817688       31.0607185       414.760620       758.862793       553.214539       361.080597       831.526001       148.146515       738.399353       209.150406       856.564331       17.2543068       308.914734       893.606812       453.210510       390.030670       456.635498       281.030090       235.253403       762.081482       304.014709       446.169739       681.849548       270.239319    
   860.021606       198.635345       430.245544       279.747955       344.909821       564.326782       970.749207       911.986816       983.496521       426.654633       454.328888       954.283630       240.877975       238.086792       879.643188       158.435059       421.169159       51.3726616       174.457977       823.372009       804.627258       816.411621       637.648499       427.756439       5.02637625       871.693542       187.741760       45.2616158       114.873459       531.923035       506.718750       938.700073       610.095825       770.240234       283.427246       315.910736       834.873596       641.596252       86.4393921       622.830505       918.759277       11.9558706       474.602661       219.118958       934.577271       526.728943       366.208832       79.7816620       813.499817       150.614471       447.324310       172.448868       164.195633       40.4914627       722.591675       731.671143       507.108002       977.364441       603.906189       797.639343       566.764587       331.170166       772.891846       681.463257       155.217957       978.000183       270.215332       421.750854       218.250977       166.730103       59.9805527       685.286926       307.334473       682.111023       552.990601       218.115387       613.344971       475.197571       256.088013       24.8254585       287.027527       114.384537    
   700.537476       864.883789       771.499084       648.496277       613.308899       390.445160       444.531006       619.570984       876.058533       886.519226       372.483582       527.255066       930.004272       235.653427       304.697876       197.640411       338.874695       75.7507019       347.446930       515.617432       815.373535       285.740326       951.174011       857.301392       439.105957       292.020325       604.228760       628.982971       251.848190       978.829773       820.636108       228.805038       635.464417       216.663269       51.3222275       889.757996       733.829651       703.612244       255.757202       628.827209       769.133789       102.974037       396.001953       596.223145       278.676758       475.148804       830.044556       219.452057       489.932892       870.551636       995.576172       155.174561       822.995789       419.276398       177.881226       863.924011       890.034973       18.0076122       650.161438       562.452332       78.9545822       804.029480       971.626099       569.929688       848.692871       490.891815       114.432945       454.201477       515.427551       870.927551       701.719360       837.053650       499.148743       489.046753       99.4156265       622.926941       656.985718       752.480774       605.622314       509.634460       142.720352       273.142578    
   858.646851       825.397461       44.2656631       605.598755       10.5257177       557.329651       125.053398       498.897217       887.666077       830.295776       971.044189       527.236694       694.870544       896.847534       257.466919       687.748535       481.523102       390.258362       855.028748       715.832336       221.318848       614.044067       809.495850       671.229126       831.623169       542.196899       872.418274       590.757874       705.481689       109.747879       10.3269567       195.778793       375.910706       467.959412       865.409363       876.117981       865.197998       151.316330       886.798889       762.454041       668.077209       936.649963       963.383362       986.686768       325.324280       892.920776       832.337158       990.762024       136.576202       881.039062       69.8338318       780.429993       414.029419       192.041504       962.386719       501.207916       453.238739       863.809937       263.075287       796.952820       688.829041       844.355774       528.508606       344.443939       467.682526       338.725189       930.832764       233.062927       253.575592       877.119873       818.764038       180.970657       502.055389       586.341858       581.040405       502.629272       975.957703       47.5501099       691.295471       797.133301       56.1882477       896.013916    
   421.445374       341.957458       712.058594       756.586182       897.333374       221.257584       220.374176       13.7382326       638.329773       632.549744       256.078217       87.5948639       487.729553       941.516418       882.700195       439.703735       389.342224       838.904114       737.193115       476.072235       127.575844       887.648071       710.613220       947.166016       339.575958       176.792267       72.3623505       211.506302       689.797241       711.606323       546.488525       93.1795959       395.709717       462.241425       120.064949       370.727844       951.491394       344.150757       989.967346       485.876221       480.049896       178.693054       822.083069       780.998718       456.664001       882.451782       351.748688       240.599411       859.092468       83.6245193       289.196747       629.503967       685.740723       889.846191       111.889717       994.945129       133.802475       654.715027       227.320572       650.757263       584.278137       809.995850       348.148895       930.175903       400.368469       38.1057892       328.485809       835.252563       523.639893       358.049622       244.202728       307.978333       342.335571       902.464478       561.846069       67.0982132       31.1876678       988.855286       910.018250       915.959473       742.344543       432.332489    
   143.945374       177.691269       473.819305       748.843994       489.179962       324.369934       699.858337       901.553894       681.962646       679.317627       740.832275       339.650757       271.234924       705.582764       772.754028       54.3263931       888.016052       788.241394       155.669022       97.8803177       652.018127       469.182343       558.921631       891.384216       124.996590       323.226257       697.065369       701.371948       850.028870       613.357422       42.0409431       228.569885       897.932007       833.362305       753.589661       679.950684       668.020569       782.404968       15.8062906       944.879456       99.0251923       541.562805       571.752258       367.877045       15.8635139       110.960632       212.106750       338.364807       225.988312       248.081070       384.645477       265.557251       414.817413       965.479004       619.491821       483.390503       993.250366       791.008362       230.511948       931.736206       707.791199       346.495087       847.640137       162.170624       942.566467       273.696930       565.556274       470.587250       677.676147       51.1129875       58.5442657       717.040955       252.222549       803.678345       510.104675       54.7692299       789.330139       729.343689       134.320389       481.968994       951.707581       344.936920    
   192.677216       864.162842       845.488831       561.072876       757.279297       671.099243       570.524902       297.533112       965.435913       477.397003       33.0514870       108.816536       491.003876       760.242065       297.578064       556.861145       173.167694       488.622253       147.743393       524.520142       698.046997       264.418671       728.195679       39.2793617       158.144302       20.5598907       602.552185       242.629135       600.569458       269.679077       621.882690       882.194641       27.9097137       292.727997       627.208191       386.551697       371.433685       492.041565       32.2616234       552.671265       778.281128       837.822876       505.567230       185.015427       578.703308       569.015381       332.662354       668.609070       951.698975       275.830139       137.897675       570.127258       24.1238403       561.018188       274.161621       831.662109       765.334229       689.108582       495.868774       868.945740       140.699158       425.940216       945.814697       644.569580       695.930115       613.906677       11.1225376       689.309082       328.214050       40.0536880       634.475342       84.9805374       428.122528       429.678864       937.664673       230.946335       277.834534       782.030212       337.720306       157.995026       571.352539       143.384995    
   1.59068680       571.457031       782.529724       519.530579       593.181885       130.609314       624.258118       353.383667       320.180420       808.843994       61.0008583       344.500458       327.158264       429.084900       312.213531       735.459290       568.685303       789.230835       520.111084       299.606354       51.0027695       561.199707       919.915344       264.442139       821.626953       674.178345       388.128754       941.086853       641.252991       209.055130       564.257385       76.8019104       33.0767937       534.629089       969.294189       31.3511200       652.500488       412.818146       937.310181       909.079285       490.689728       621.815247       693.929016       811.057373       170.897903       320.450439       839.373413       358.138123       261.376038       768.981689       654.985840       836.617188       959.644531       32.1723022       363.836151       880.794739       776.727234       889.972778       478.470062       693.207214       485.511444       356.121155       488.288574       517.356567       825.664978       281.772919       409.552460       345.197784       163.408386       693.177979       915.624268       281.882416       471.620605       436.378937       1.90186918       992.762268       387.262054       814.131531       924.852173       758.378906       406.696381       106.909187    
   601.755493       538.229858       242.666946       433.678253       14.3871536       101.173752       542.925659       806.506104       246.692307       802.827515       638.664734       219.887985       853.966003       335.278717       313.313141       125.111336       820.299561       699.578491       543.597229       113.846542       731.219482       410.387451       338.136993       390.220490       269.873199       186.925751       814.003052       529.166077       610.958557       175.118622       391.639221       15.1604061       700.812500       101.139275       301.659332       923.914917       372.575684       117.932648       786.450378       927.967651       681.187622       436.387848       822.015320       932.836243       981.541565       577.568359       737.781555       842.158936       1.77724147       736.210510       482.369354       857.180481       635.876160       587.188843       652.084534       554.839478       47.3454514       793.937805       156.467636       269.637451       963.433655       965.686462       407.225555       876.691650       477.518646       54.3594437       419.268005       962.185547       457.342712       83.7177048       724.375427       599.276794       27.3851223       871.945007       453.893433       489.954987       695.062317       903.645813       286.062164       467.643585       270.184082       436.731842    
   963.939697       436.208313       382.507050       138.371246       571.282104       699.138245       526.704834       463.738251       768.116028       337.077148       145.365219       652.710205       825.480713       541.160889       126.029518       809.390686       179.367996       539.497009       535.363953       917.377869       558.623108       699.280457       359.718079       198.837082       484.192871       238.777817       528.898987       650.680908       655.756714       943.866394       772.797791       420.319733       364.327759       819.359314       850.113953       840.243652       620.981873       998.987183       172.596893       70.3943863       32.3567162       924.165833       188.374847       922.356140       930.520569       249.220825       459.357483       801.421814       496.118317       195.186264       636.828674       617.337891       128.308365       100.208649       512.220093       520.774597       335.350159       353.045349       668.888794       753.100708       3.26146102       582.405640       847.143982       961.049805       520.203491       192.214783       868.215637       417.770386       351.061951       142.383682       868.405945       131.800629       472.082123       504.322968       821.595459       597.815186       438.659393       112.588654       96.6096268       178.905807       546.445679       167.523361    
   175.468521       85.7257462       145.126144       31.6565266       45.2469673       995.781067       828.636047       642.752808       431.717743       70.6916351       235.749893       881.548096       525.210022       109.070854       675.901001       424.647644       671.716919       554.170654       10.8377342       321.378876       236.098404       335.134003       866.209290       547.146484       927.785278       358.346161       534.962097       321.315094       452.707794       138.410721       199.101944       991.432800       749.676697       516.831970       968.696777       751.567017       329.138672       102.468086       736.380859       210.909836       322.883453       364.143890       444.419403       908.059326       483.466064       762.032166       17.0587025       871.003845       731.013977       999.486084       966.790710       149.137222       101.132011       911.037415       408.450348       542.748779       564.183960       819.779114       529.973633       537.309204       275.855988       546.104431       713.344788       822.340271       527.117371       812.408264       212.836121       919.005554       286.692749       301.403534       221.973007       813.289124       741.457764       549.476990       502.250793       372.020264       445.281799       329.002197       364.966614       19.6533165       558.374084       668.378723    
   922.631775       184.664719       878.825195       323.591736       814.073181       499.077637       382.121674       686.255249       584.764893       713.351196       570.277039       160.850739       763.604492       209.329041       316.459015       308.353455       280.219788       491.372406       828.540222       364.329376       105.095802       793.955078       74.2943497       622.894043       509.988495       292.751709       580.789246       935.868652       968.563721       309.610321       865.896179       583.292053       626.972534       857.594971       480.104279       676.472839       319.307373       296.644684       199.088074       309.056915       691.082825       79.9825668       286.701996       807.008728       730.046448       6.14475107       616.096497       625.507446       15.4485445       212.110565       238.458359       731.612000       82.3550797       544.206604       447.350525       605.987793       655.466431       357.355103       681.797607       715.847534       916.812744       270.359680       564.666077       486.279633       987.847290       942.971008       152.884750       633.120605       732.680054       92.2577744       723.866943       95.0555573       973.433411       516.110168       7.25663567       119.054291       59.7770271       26.1521225       723.857117       633.884644       831.320923       60.3964157    
   681.081055       9.73495960       202.275574       227.041122       561.373291       610.591858       565.453308       43.6025696       307.210297       312.039825       780.603394       506.727112       743.877441       651.983276       845.477844       916.415222       183.205017       475.747314       423.299683       496.205902       880.411255       372.333282       712.558350       297.976593       301.508698       751.711975       78.1778717       904.714539       233.879822       819.708984       444.017548       388.033295       737.173462       358.463593       342.950378       842.836609       644.977295       773.319885       765.374390       394.501373       896.960266       204.244614       575.413574       437.842407       580.192444       241.302826       474.197754       887.123474       676.486877       694.789307       839.683533       898.339905       186.611481       917.376892       50.2844162       130.309738       694.038269       715.998352       601.116272       945.384094       548.448303       784.450500       84.9501114       937.939575       949.087463       180.176865       476.391632       886.370605       362.227844       163.920105       439.116730       68.9460678       665.036438       536.546997       547.438843       328.496063       801.310730       208.979813       626.160522       512.599731       798.794434       688.393005    
   882.576111       400.164459       60.3759918       788.846558       818.755188       127.822060       882.553040       754.152588       615.789185       177.791550       105.142311       905.223389       146.635971       193.524719       626.379150       179.921646       268.476990       71.9433289       311.819580       38.2154732       490.535919       87.2566452       87.4638062       522.768921       231.131760       214.001541       540.060425       84.8968201       585.719421       943.509705       363.593811       789.090576       478.854736       393.131134       518.417480       563.422546       110.488678       779.999023       883.783569       17.7907486       926.943298       427.506226       959.725891       684.768494       922.736267       633.969360       551.627686       113.898109       497.053345       35.6518211       203.248413       834.234070       490.738129       232.200165       947.552551       199.033051       546.330505       223.519989       132.343079       128.664505       381.268097       992.507751       581.862793       725.038147       124.919121       507.893341       739.072388       934.941833       925.122803       824.862427       71.2771378       339.368744       613.837280       798.067932       114.938599       48.0357590       534.441956       646.250305       435.665802       337.620972       429.727631       893.968262    
   139.408569       944.216309       33.3796997       926.870239       966.063049       298.991669       219.923828       633.554749       782.568237       189.997025       37.8551636       549.159790       820.823059       766.009155       865.171509       993.392029       624.456726       2.38966227       657.843506       778.301758       256.638184       261.271729       146.902679       871.703613       150.909821       986.739197       64.9874573       693.740662       780.722046       911.375366       421.990631       108.910736       837.644226       859.478455       209.718231       957.067810       275.195862       111.652313       770.971863       852.101990       94.6147461       184.372818       83.8055344       770.888306       547.148499       874.684937       328.904480       194.453506       903.558289       378.170837       27.4920044       642.097900       405.029419       983.974365       549.114746       207.838028       230.640335       353.911133       22.8403473       433.889709       280.108795       88.3963394       51.4777603       528.324890       832.273315       360.735535       29.6764736       425.566498       864.595215       203.539948       129.713394       96.7325821       263.894501       614.091003       207.070496       440.330383       208.149216       391.862213       91.6621475       83.6670914       435.711060       478.608276    
