 6.3986557E-07  2.6797632E-02  1.0523520E+00  7.3164552E-01  1.0535561E+00  1.2596269E+00  2.7652927E+01  1.2284881E+00  1.6506919E+00  1.0638575E+00  3.1920279E+01  1.7127411E+00  1.9187560E-01  9.0549277E-01  7.3745767E-01  8.7167028E-01  3.1854804E-01  5.5455664E-02  1.3836027E+00  1.1385326E-01  5.3076395E-01  4.3909877E+00  1.1966404E+00  1.9176452E+00  1.0776273E-01  5.6689406E+00  1.8663297E-01  3.2824281E+01  2.5662440E+00  5.7689888E-01  3.2405099E+00  8.7200199E-01  2.2513868E-02  2.5218614E-01  1.8502351E+00  1.8282724E+00  3.4297832E-01  1.3965952E+00  7.7757154E-01  1.4501021E+01  3.2856487E+00  3.3497192E-02  4.9606342E+00  8.0412571E-01  1.3712029E+00  6.8303103E-01  4.6527104E+00  1.0911517E+00  5.2142278E-01  3.0755699E-01  1.1000277E+00  1.4243598E+00  8.9553180E-01  2.4420861E-01  1.7734302E+00  4.0766663E-01  1.2536761E+00  6.0138712E-01  7.1226713E-01  1.4060999E+00  8.9449931E-01  8.5519876E-01  9.9153455E-01  6.2685321E-01  9.6078723E-01  1.0595507E+00  9.3113514E-01  3.8746620E-02  3.3709994E-01  1.8451688E+00  8.7907004E-01  2.1844090E-02  3.9500869E-01  5.8867428E-01  1.4754208E+01  2.8580779E-01  1.3413611E+00  2.6444904E-01  1.1224984E+00  1.1686875E+00  4.6098223E-01  1.2292054E+00  8.1017765E-01  1.1656000E+00  8.4449555E-01  4.3366086E+00  1.3874293E+00  5.0097594E+00  6.3148770E+00  6.2622586E-01  3.8324139E+00  7.2017721E-01  1.6329206E+00  2.3491739E-01  1.9172949E+00  9.6967190E+00  1.1109053E+00  8.5437698E-01  1.2923099E+00  6.7848830E-01
 9.4290388E-01  1.6984591E+00  3.3585203E+01  9.9719572E-01  1.8245685E+00  2.1950553E+00  1.9831211E+00  5.6067257E+00  1.8219761E+00  3.5723269E+00  2.4640462E+00  3.7708422E-01  4.4213539E-01  2.9660929E-01  1.9428706E+00  1.4103748E+00  4.6085668E+00  4.5157725E+01  6.1356258E-01  1.0985184E+00  1.4233492E+00  2.2603248E+00  4.7950600E-01  3.7735717E+00  1.1939244E+00  3.8125079E-01  1.0031643E-01  7.5347651E-01  3.1623105E-01  9.4206167E-01  4.7968289E-01  1.6021483E-01  7.6257508E+00  1.0424323E+00  9.9513075E-01  1.9187452E+00  2.2987868E-01  2.1188326E+00  6.2078821E-01  1.1504063E+00  2.1699721E+00  7.2237457E-01  1.4761946E+00  7.9693435E-01  7.4384143E-01  2.2665258E+01  1.2741767E+00  1.1893245E+00  2.0262369E-01  8.0468822E-01  6.6918582E-01  4.2622867E-01  1.2095644E+00  1.2251563E+00  6.2240635E+00  1.6672034E+00  5.9612407E+01  5.6881303E-02  8.5634884E+00  3.1525493E+00  7.5083149E-01  7.6036416E-01  5.7737854E-01  4.0402079E-01  3.4443477E-01  9.0282429E-01  8.2042575E-02  2.6675762E+00  1.3276519E+00  2.3260945E+00  2.2400715E+00  6.6463667E-01  8.9171968E-01  6.4423457E-02  7.3218532E-01  2.7599155E+00  5.7900520E+00  1.2499480E+00  1.5461800E+00  2.1131489E-01  3.8588431E+00  1.0257961E+00  8.2740762E-01  3.1507497E-01  6.3701431E-01  4.4657118E+00  1.0880421E+00  7.2554694E-01  1.0452386E+00  1.2600003E+00  1.6295427E+00  2.3656888E-01  1.3030578E+01  4.7510230E+00  1.9910468E+00  1.1120264E-01  2.1408724E+00  1.8159224E+00  1.4725123E+00  1.4726882E+00
 8.9648950E-01  5.1607406E-01  6.0732288E-01  4.3712061E+00  1.1850645E+00  9.8316814E-01  3.1309618E+00  6.3123984E-01  8.9348897E+00  1.5231717E+00  1.8878095E+01  1.8616782E-01  1.2369834E+01  1.6892125E+00  6.1993003E+00  5.4104538E+00  9.1676296E-01  1.7222779E-01  1.5612968E+00  1.4572897E+00  1.6843143E+00  1.1638799E+00  5.1765119E-01  6.7446991E-01  8.0379588E-01  1.7958123E+00  2.4027379E-01  1.2298711E+00  1.5611040E+00  4.7652625E-01  6.1243881E-01  7.6760469E-01  1.7436574E+00  3.9639433E-01  1.7168528E+01  1.0370061E+00  8.1724886E-01  3.5213521E+01  7.8693498E-01  1.2383061E+00  2.8078376E+00  1.0055150E+00  1.5851495E+00  3.3232011E-01  2.6105350E+02  1.0841637E+00  8.0073533E-01  1.2357937E+00  1.3380287E-01  4.9600048E-01  6.1914380E-01  9.0391052E-01  7.4844863E-01  1.0108867E+00  2.2845713E+00  2.4746825E+00  1.3384645E+00  2.1679983E+00  5.2849701E-01  1.9301847E+00  5.5389173E-01  1.4365823E+00  1.1275525E+00  6.4699700E-01  3.6994981E-01  9.0571841E+00  6.6511675E+00  1.5257892E+00  2.2566325E-02  4.4178615E-01  9.7210039E-01  2.4962290E-01  1.7022208E+00  2.3224131E+00  1.0096175E-01  1.8475078E+00  6.8126288E-01  8.7237465E-02  3.2498242E+00  3.4142092E-01  3.0235943E-01  4.8150739E-01  1.5758075E+00  1.3050835E+01  6.2385337E-01  7.6715249E-01  3.7006879E+01  5.0852573E-01  5.3392523E-01  6.3100146E-01  2.6278226E+00  1.2374565E+01  4.4044325E-01  5.8019723E-01  1.6582559E+00  6.5954897E-02  1.8522916E+00  1.1248255E+00  1.5597030E+00  3.3839047E-01
 1.1071141E+00  6.2500754E+00  1.2793372E+00  8.4722981E-01  9.0273189E-01  7.7609862E-01  1.1087829E+00  6.0205209E+00  3.6264852E-01  3.2891583E-01  2.9908258E+00  4.2644208E+00  1.2772778E+00  1.0143723E-01  1.0680258E+00  1.4861804E+00  1.1541226E+00  5.2121688E-01  4.2666139E+00  9.2506735E-02  9.4125293E+00  5.3029042E-02  7.2380068E-01  3.9762698E-01  1.1409342E+01  3.0618519E-01  2.3159088E-01  1.2006790E+00  4.1108697E+04  2.7722422E+01  6.1609360E-01  1.9873023E+00  1.2953955E-01  9.0808404E-01  3.2195873E-01  1.3403312E+00  3.8377667E-01  1.9295340E-01  3.4506252E-01  1.5793111E-01  4.7772074E-01  1.1052770E+00  2.8044032E-01  4.2754071E-01  3.2708409E-01  9.3908815E-02  2.6338332E-01  1.0817609E+00  1.4651837E-01  5.7456292E-01  1.0391749E+00  5.0112845E-01  5.3239264E-01  1.7644118E+00  1.4167086E+00  7.8939257E-01  7.2224443E-01  3.9369360E+00  1.0446497E-01  1.1709985E+00  5.1797812E-01  4.0955100E-01  3.2506029E+00  1.1995678E+00  1.6134030E+00  8.9564968E-01  9.8679338E-01  5.5920423E-01  7.7828751E-01  7.4165278E-01  1.1490206E-01  2.4411543E-01  3.0405365E+00  1.6691023E+00  1.0550520E+00  3.1387285E-01  1.0275295E+00  1.3690010E+00  2.1677229E+00  1.3025962E+00  3.3869201E-01  1.7008955E+01  1.5198588E+00  2.7889272E+00  1.0064006E-01  1.0973284E+00  1.3679598E+04  5.6936605E-01  1.1539397E+00  6.1085587E-01  2.3894876E+00  8.8489569E-01  4.2307310E+00  6.0659035E+00  8.6252978E-01  4.9224616E-01  6.1756141E+00  1.6422168E+00  1.2893025E+00  4.9371476E+00
 4.2294980E+00  3.6814947E-01  1.7680873E+00  1.2293485E+00  3.4022292E-01  3.8872655E-01  2.5966716E-01  7.6041930E-01  2.4508221E+00  3.3756143E-01  2.4239295E+00  1.0566480E+00  1.3174688E+00  4.8032873E-01  1.5062190E+00  9.5292151E-01  8.9748810E-01  1.0356812E+00  5.8277069E+00  1.1154992E+01  2.2972932E+00  1.4918716E+00  1.2165941E+01  1.4791484E+00  2.6948708E-01  1.8835829E+01  6.4797934E-01  4.4421560E-01  7.1972115E+00  5.2313081E-01  1.7590690E+01  3.4750890E-02  1.8762867E+00  1.9293054E+00  8.2795622E-01  2.1919799E+00  2.7006155E+00  9.4884661E-01  1.5631176E-01  4.4124594E-01  3.2036458E-01  7.9533693E-01  1.4668801E+00  4.4276605E-01  2.0897413E-01  5.1538038E-01  1.4548268E+00  2.3097411E+00  1.0353786E+00  1.1046545E+00  1.4680122E+01  6.0696358E+00  2.1311583E+00  1.6490221E+00  9.9945994E+00  1.2754724E+00  6.8533236E-01  3.0414216E+01  6.5506674E-01  3.7693051E+00  9.9852508E-01  5.0854959E+00  5.0397787E-01  1.0452259E+00  1.0694578E+00  6.2257059E-01  4.8073978E-01  1.7107993E+00  9.7348831E-01  1.6966022E+00  1.0023103E+00  5.0013130E-01  9.2417741E-01  1.3815960E-01  4.2913271E-01  7.0779817E-01  1.9434131E+00  3.2436116E-01  9.0011026E-02  1.3935378E-01  6.3055844E+00  1.0160357E-01  5.6827550E-01  1.0957361E+00  1.5903006E+00  3.9282635E+00  1.2402034E+00  6.1998718E-01  7.7003280E-01  3.5711591E-01  2.5755924E-01  1.4654048E+00  1.9649106E-01  1.2747169E+00  1.1027213E+00  8.4806562E-01  9.7524094E-01  1.0725626E+00  5.2993576E+00  9.9492662E-01
 1.3111860E+00  2.0502926E-01  7.0477663E+00  7.7052202E-01  2.2525173E+00  2.1805064E+00  3.3026979E+00  4.9248200E-01  3.5511855E-01  1.6691299E+00  7.4257863E-01  5.0571771E-01  2.5700388E+00  6.5750154E-01  7.0941669E-01  1.3247662E+00  2.6790820E+00  2.1587599E+00  1.6028994E+00  5.0447189E+00  1.0342968E+01  1.7243034E+00  2.3793905E-01  8.2876219E-01  1.1119999E+00  1.0098162E+00  1.2768099E-01  4.8336743E+02  1.8773428E+00  6.2778450E+00  1.2739367E+01  1.4498780E-01  2.5552834E+00  3.1224424E-01  4.7047422E-01  4.1171080E-01  4.9394489E+00  1.0190894E+00  1.2369029E+00  1.3388726E+00  1.1448367E+00  9.5046247E-01  3.5072043E-02  2.2581506E+00  8.1442436E-01  9.9403951E-01  2.4115746E-01  2.5212568E-01  5.6373583E+00  9.9161455E+00  7.0816810E-01  2.7871760E+00  8.7309473E-01  1.5780427E+00  3.6462787E+00  1.4085911E+00  3.1452400E-01  1.6866981E+00  3.1003443E-01  6.7542163E-01  2.6932109E+00  1.0142892E+00  4.6832711E+00  1.5436478E+00  1.8657278E+01  9.5342320E-01  6.7509475E-01  1.3336248E+00  7.2506714E+00  2.5968694E+00  1.3768291E-01  1.0091424E+00  1.3663268E+00  4.2724769E-01  4.2033189E+00  3.0305811E+00  7.3843638E-01  5.1857576E-01  9.4440170E-01  3.2475390E+00  1.2977860E-01  8.2977714E-01  1.3382635E+00  1.9924252E-01  2.0054145E-01  1.4783387E+00  6.7743005E-01  5.2859347E+00  8.4408666E-01  6.7271321E+00  2.8952608E-01  5.1379223E-01  2.3413934E-02  1.5839658E+00  3.9552478E+00  1.2460171E-01  9.5874980E-01  1.1497907E+00  1.5042917E+00  1.0537911E+00
 7.3194689E-02  1.1083192E+00  3.1084392E+00  3.8754783E+00  1.5679067E+00  7.1945809E-01  9.7895212E-01  1.2663459E-01  1.8857755E+00  1.2458083E+00  1.3748283E+00  1.2554113E+01  1.5684555E+00  6.0987892E-01  1.5331171E-02  7.5983035E-01  2.0230628E+00  1.2475798E+00  3.1032031E-01  3.1788665E+00  9.9085614E-01  1.5678416E+00  1.5924412E+00  3.9140300E+00  1.9077753E+01  1.2461528E+00  1.6176968E+00  7.8785131E-01  2.8330210E-01  7.9959475E-01  1.8071014E-01  1.5706466E+00  4.0268106E-01  9.7127101E-01  1.3156498E+02  1.4463393E+00  1.9691503E+00  6.5232565E+00  9.1315519E+00  3.1524078E+00  4.9224887E-01  2.0717010E+00  1.4866874E+00  9.1316188E-01  2.0549830E+00  1.7148637E+00  2.1808924E+00  6.8508868E+01  1.1008004E+00  5.7389211E-01  9.6962507E-01  6.2282603E-01  1.2967211E+00  6.8114421E+00  6.2846373E-01  6.5039651E-01  5.4535665E-01  1.0508674E+00  1.3470370E+00  9.7841401E-01  8.0376403E+00  8.2075439E+00  3.3896549E-01  4.7761996E-01  8.4534148E-01  1.0880168E+00  7.3698001E-01  3.8131669E+00  7.0534512E-01  4.5230678E+00  8.5420711E-01  1.3710220E+00  8.8905021E-01  5.2281924E-01  1.6146745E+00  4.7645487E-01  1.5850423E+00  8.5104464E-01  1.4525356E+00  1.5368366E-01  1.1654424E+01  3.2797488E+00  1.9833465E+00  1.1900216E+00  8.9360506E-01  2.0689808E-01  1.0050356E+00  8.7998515E+00  2.8240631E-01  7.2792888E-02  7.9907553E-02  4.1065178E-02  1.6645459E+00  5.7920605E-01  5.2842662E-01  8.8993726E-01  5.6553762E-01  9.3274902E-01  1.9024929E+01  9.0941781E-01
 4.8557313E-02  7.4232024E-01  3.6233992E-01  8.3162485E-01  1.6735218E+01  1.0316199E+00  6.2663930E-01  1.5060600E+00  5.7672624E+00  1.5537678E-02  1.6271403E+00  3.8209660E-01  1.2874228E-01  2.7812379E-01  1.8683781E+00  2.0086222E+00  1.2897164E+00  3.0669392E-01  1.3126511E-01  1.6090828E+01  3.7806391E-01  7.0332327E+00  4.5419609E+00  2.4392823E+00  1.0000826E+00  1.9123988E-01  1.6871078E+00  6.7841541E-01  5.3863474E-01  7.2482632E-01  4.3843153E-01  1.8159537E+00  1.6497267E+00  8.5440905E-01  4.3664393E-02  1.2733917E-01  2.9753048E+00  1.7152029E+00  1.5017578E+00  2.0186313E+00  4.0199967E+00  1.0004598E+00  2.6071253E-01  9.4186984E-01  1.0261945E+00  3.3025943E-01  7.1672492E+00  4.2166340E-01  2.5864430E-01  1.1255371E+00  1.1569339E+00  9.5728297E-02  7.6633494E-01  1.3751038E+00  4.1030812E+00  1.0300883E+00  8.1141065E+00  6.1209730E+00  3.3399920E-01  3.4208524E-01  5.3738189E-01  1.8136729E+00  5.5631813E-01  1.9316721E+00  1.1077280E-01  1.6781458E-02  1.1598051E+00  2.8184294E+01  1.2715195E-02  1.1158499E+00  8.7874706E-01  6.4263364E-01  1.2876297E+00  2.1042247E-01  1.8144830E+00  6.7094318E-01  2.5210414E-01  5.5441469E-01  1.6824264E+00  6.6849108E-01  5.1561130E-01  1.1794582E+00  1.5817109E+00  2.4865351E+00  3.3053226E-01  5.9371491E-01  2.8209132E-01  1.7786237E+00  1.4359751E+00  6.9733690E-01  8.5200783E-01  3.0646959E+00  2.6992116E+00  1.6518128E+00  8.8672314E-01  1.0751843E+00  9.2697979E-01  7.9114101E-02  7.7608417E-01  3.5130783E-02
 5.1135736E+00  5.0242820E-01  6.2723448E-01  9.4779243E+00  5.9254103E+00  3.4565271E-01  2.0684483E+00  6.0312418E-01  2.2747913E-02  3.5848610E-01  2.9203329E+00  1.2513901E+01  8.8591117E-01  5.4650900E+00  1.0220903E+00  7.1058246E+00  2.3551471E+01  8.2766006E-01  4.3178119E-01  2.1069532E+00  1.9744991E-01  1.0490363E+00  5.1094065E-01  2.5116305E+00  7.6806193E+00  2.5529165E+00  4.4413036E-01  8.3351756E-01  2.1239888E+01  1.3820858E+00  3.1669935E-01  2.9656366E+01  9.0574954E-01  9.3331927E-01  9.7979460E-01  6.2294597E-01  6.4903753E-01  1.1598835E+00  7.7462564E-01  3.1135918E-01  1.0007977E+00  6.0088726E-01  1.0304577E+00  3.5338338E+00  6.2579535E-01  3.7042146E-01  1.3171709E+00  2.5405829E-01  8.8368424E-01  2.0753648E-01  3.4506534E+00  2.7002956E+00  2.1941801E+00  1.4528192E+00  4.2635942E+00  1.1986084E+01  1.5003731E+01  1.4958400E-01  7.2043940E-01  1.2590967E+00  5.3488615E-01  1.7652450E+00  2.1785380E-01  8.4788817E-02  7.0136235E-01  8.4375451E+00  9.5944544E-01  1.9578600E-01  3.3190898E-01  1.0725449E+00  7.7537689E-02  2.0534225E-01  6.6156935E-01  1.3800319E+00  8.6361201E-01  4.1047545E-01  4.0461780E+00  2.0516965E+00  1.5861442E+00  1.2776190E+00  4.2194028E-01  1.0063768E+00  7.0780996E-01  5.6872118E-01  5.9462164E-01  8.5857317E+00  5.9670934E-02  1.7136338E+00  1.6752277E-01  5.0891974E-01  9.6455519E-01  2.9145863E+00  1.4655524E+00  1.1163859E-02  4.0525378E+00  2.9382720E-01  8.0718764E-01  6.6878423E+01  9.6751967E-03  6.5732258E-01
 1.2061830E+00  2.3419010E+00  1.6860643E+00  5.1766697E-01  8.7217015E-01  5.8546485E-02  6.9488508E-02  2.0521591E-01  1.4256417E+01  2.4765700E-01  7.6342697E-01  4.2406991E-01  1.5509801E+00  3.9895385E-01  3.2310655E-01  2.4308566E+01  4.6714299E-01  1.9296760E+01  1.6529608E-02  1.0919675E+00  9.0370680E-01  7.1397129E-01  2.1799207E+00  2.0215261E+00  6.8195943E-01  1.0441594E+00  1.2702625E+00  6.9836044E-01  4.1195427E-02  9.4511699E-01  3.6993035E-01  1.4429398E-01  1.7956209E+01  5.3840778E-01  6.2497875E+00  3.4989923E-01  4.6950387E-01  3.5002696E-01  6.5007257E-01  5.4293266E+00  1.2145593E-01  3.1459871E+00  4.3279586E+01  6.8836164E-02  1.1743532E+00  1.4434597E+01  5.1938520E+00  1.0930716E+00  1.5030123E+00  7.7318480E-01  1.7824914E+02  4.7392878E-01  2.3940685E-02  3.0782052E+00  5.2018892E-01  2.1312233E-01  6.2403056E-01  7.7764127E-01  2.5344749E+00  9.2293190E-01  9.6417431E-01  9.2262336E-02  8.7259143E-01  8.3474613E-01  2.8469218E-01  5.8520610E-01  1.0736743E+01  4.5145503E-01  6.8208188E-01  9.7958775E-01  6.0002961E-01  1.8891445E+00  2.4900962E+00  5.6503734E-01  1.5494679E+00  4.2244822E-02  1.7950365E+00  8.9629580E-02  8.5502717E-01  2.5895222E+00  8.1264010E+00  6.6129128E-01  3.2589324E+00  1.0173883E+00  1.4815996E+01  9.1934327E-01  1.1405737E+00  1.0849188E+00  2.7453240E+00  2.0076260E+00  1.5403197E+00  3.3549799E-01  4.8161606E+00  1.0942934E+00  2.3607446E+01  7.4088385E-01  1.0611538E+00  4.4487506E+00  7.4557664E-01  3.7272118E+00
