   814.544922       698.759216       333.934418       312.515350       989.989685       340.787994       209.963791       533.845764       944.584534       424.677795       822.728516       253.253281       825.362244       188.927063       228.272171       985.810242       897.549316       296.842194       790.991333       517.655090       135.493073       372.210938       647.943726       732.499084       851.626587       425.839508       531.057129       867.717590       873.660095       22.7961044       376.545990       663.744751       595.767944       988.981323       391.947968       878.172791       646.252686       329.900238       620.908203       665.799255       643.855957       329.672791       411.441589       85.8413239       886.160950       228.873566       34.7495918       226.867554       189.365906       474.384735       255.079941       980.470093       888.106018       478.606049       649.224487       319.859344       206.511429       969.066223       352.524811       494.769318       373.106018       23.5526848       692.734009       480.179535       670.454651       545.781555       830.336609       105.836365       127.380241       132.120865       165.516159       572.915344       841.883240       545.487610       746.448914       969.050903       563.472900       119.885246       185.989883       442.194641    
   331.075470       900.183472       81.8974152       294.848236       127.648552       755.943237       49.0024719       655.229187       164.033966       312.017334       637.507202       190.156433       546.220581       536.310120       212.703522       383.453217       270.923981       950.485657       104.473740       789.663391       202.135635       816.517639       52.7464867       495.299744       897.507629       809.404358       485.658112       83.4856567       321.434967       890.072998       964.132019       748.894165       585.138733       132.107758       712.697510       202.228348       90.4167023       742.186279       273.191528       190.897354       114.982780       888.157654       878.596619       209.684875       927.061035       139.690399       173.290359       232.667664       22.1049061       163.073685       733.463501       418.851410       428.626099       657.881287       766.863831       799.455383       438.212982       958.038879       504.412750       236.222916       958.051270       83.4251022       1.56174791       379.714722       98.4694519       326.934479       589.835999       415.644867       471.961029       801.997864       787.258972       684.280212       514.278503       153.086838       999.947693       198.968567       143.482773       76.4558334       858.768250       837.148438    
   753.212769       714.246643       849.482727       688.648438       167.864075       979.539490       92.1133804       363.243988       361.303589       654.849792       719.571655       691.998718       679.040527       65.6503143       538.528076       647.396240       818.854858       271.537598       939.524414       235.304077       577.307617       396.705322       828.407227       694.104980       732.555176       525.869202       732.426086       927.317871       49.8365211       359.007172       523.151062       770.703125       575.636292       399.410217       556.890747       542.645874       443.443756       825.422913       19.9257355       913.108826       864.376709       673.724365       846.363464       393.521210       251.104111       584.861450       257.090485       853.978149       101.430626       456.666565       738.335144       73.9033737       95.5631180       488.137451       299.755463       137.260849       192.614273       821.780334       931.132690       908.684082       895.455017       732.180664       334.227509       561.171570       981.973816       986.118652       101.791595       306.731262       439.582092       773.697449       989.592163       551.962097       204.969513       375.787903       567.454651       742.985596       894.951538       965.072388       377.096344       443.709930    
   306.522400       915.825439       764.554016       818.471985       190.701752       602.124023       257.080994       837.592712       770.354004       581.118713       380.100098       414.032379       687.602600       383.925293       228.124725       855.552124       569.037109       552.809875       860.931946       457.459045       212.788483       347.671814       171.123520       914.005859       946.372070       872.570374       281.848694       479.331787       564.379456       315.223114       215.673035       55.4267273       853.707947       854.880371       992.283875       435.038086       155.820206       258.311035       179.096481       37.0287971       727.250244       392.950928       690.488953       209.861069       922.690674       58.0738029       622.518677       157.190933       186.187637       479.001678       568.972778       75.8974762       75.6227341       410.575500       746.749695       478.897827       609.507874       336.070892       103.991661       113.273422       476.871277       294.711334       81.4239731       537.072632       784.748108       521.525696       632.718689       612.802002       105.423721       838.976135       513.520508       768.021240       456.424164       349.244751       700.294556       408.146362       844.515137       576.407104       68.4293976       202.824219    
   188.579681       446.471924       442.934662       773.583679       11.6096163       576.084778       287.987732       667.996277       652.969177       831.411987       716.417358       790.148254       386.084259       433.748413       426.442230       848.047546       40.3599281       840.460571       742.777405       850.739197       768.492615       71.4630432       36.1258583       201.542755       826.288696       706.506714       944.705505       481.982147       405.759552       766.925720       839.719421       414.610565       819.860291       330.368744       55.6084595       266.242249       431.792938       625.901184       863.042847       162.204498       96.7733154       829.883057       880.647095       294.923737       734.388733       156.969116       461.513062       920.708984       875.537415       270.292816       525.368103       782.692383       562.963135       926.395813       695.861267       590.888733       521.517883       289.755981       652.886414       740.948730       940.667908       654.461487       607.209656       541.540955       221.525360       444.169617       259.082306       549.637634       848.467468       99.8011780       189.097122       973.335571       921.590271       604.135986       753.764038       554.204529       669.630493       500.529236       825.218506       598.261841    
   974.547119       450.104767       564.482056       993.442871       84.5874786       416.091644       857.573364       289.125275       416.832672       309.170593       948.522156       722.793762       696.377502       996.552979       346.750946       722.855408       180.692871       437.541016       460.089874       483.729309       833.809631       917.283081       583.825745       164.806793       369.110901       562.982422       118.819748       433.795441       580.727722       999.905273       768.280212       823.566895       707.274963       580.933716       122.564476       717.942322       556.727417       910.564697       30.3641605       870.196411       84.9247437       804.412415       111.004997       569.377319       859.132751       253.642517       703.358093       914.273621       467.781891       411.264496       920.470398       721.643188       632.522461       189.471069       152.571655       952.304199       348.123169       994.922485       11.8282061       707.868652       360.993408       140.092636       362.519257       79.0110855       4.43431950       817.798584       29.6993999       963.753540       393.194824       214.958374       733.061218       946.922668       483.027283       451.452637       430.543976       271.292206       995.659302       47.3082962       610.578918       297.459106    
   406.440857       716.962891       20.7594261       688.368958       795.346130       811.140076       408.791412       750.859985       337.050781       199.860367       520.581482       723.786621       731.380371       80.2759476       656.695251       374.674316       310.978607       718.293762       628.654297       752.726379       310.825592       384.281708       231.488602       320.687683       500.444550       70.2430191       475.699921       123.144501       245.698792       159.823837       614.711426       188.402237       738.640991       742.164429       299.561218       106.592354       827.532043       361.014679       774.137634       884.037109       246.130676       747.232727       331.132599       356.789886       762.381287       318.946503       66.9940643       358.269165       518.733154       75.3360291       451.729156       310.231323       720.966675       887.481628       80.2181244       356.430725       427.654968       464.336456       420.860413       733.254395       247.200394       794.982422       717.200623       957.780334       912.198853       620.835571       585.597839       197.111893       130.999390       157.252609       920.551025       239.479843       971.299377       238.687302       833.249268       140.929779       178.316025       696.405212       19.2151260       74.3973618    
   613.572571       684.656921       150.462753       880.530823       110.684288       755.275513       318.908356       957.849487       739.541443       879.770264       814.479431       582.481567       519.455627       515.717407       56.2641106       850.112732       426.902985       644.931885       499.012268       898.325806       827.780090       545.334534       695.341125       49.6553230       3.88287306       595.755676       552.673645       911.410767       856.812317       535.246033       202.445221       954.268921       89.8952103       266.290314       949.815979       165.000854       138.834381       342.565460       961.940918       3.84464526       388.649109       419.321899       620.603638       239.226837       15.8310022       698.032898       250.282394       729.799988       668.157532       549.133057       869.592957       206.025787       331.321716       254.001572       203.804031       787.367920       507.384003       847.608704       565.049500       894.915588       965.108459       262.595886       272.146088       90.8311920       782.318542       64.6208344       21.6947002       41.7896614       223.585678       81.0717010       579.086182       783.313782       914.425537       53.0741615       193.857697       461.556580       484.582550       172.906952       635.125916       773.859009    
   904.426453       420.452362       947.608643       417.194763       802.689880       131.955078       762.173157       700.817444       955.303101       463.805420       870.741882       161.221405       87.0915909       669.605164       715.538818       767.523438       937.018555       275.636505       299.611755       889.700562       603.683838       54.5169983       563.959473       429.374939       977.796021       65.5015106       250.338547       482.186035       36.7419090       227.229538       857.287231       450.234283       788.572510       29.7182751       235.166168       550.272400       546.406799       601.467651       277.275177       811.843750       582.809326       631.157043       770.463318       428.442993       905.002380       240.388443       558.637024       364.719910       742.198547       17.7164364       742.010864       681.747009       682.349243       307.016724       338.629120       256.186890       383.709381       249.190689       697.095825       927.826843       368.857117       849.457458       26.6863613       446.935608       475.799713       224.249771       266.007629       11.0893116       890.775879       161.048309       628.968811       772.543335       647.454956       779.174805       58.5829697       951.736755       766.095825       925.041077       190.975769       698.765198    
   985.773499       653.042297       902.910400       572.346069       581.463440       394.916595       858.569275       666.397522       946.339539       871.945923       798.142944       410.307678       355.048676       925.408997       142.073746       540.789490       650.766724       707.083740       599.192261       104.197029       996.763794       62.2387390       503.565918       337.985199       658.410217       294.924072       564.873657       338.499023       329.297119       681.520935       417.392822       60.7954254       888.817566       439.264954       260.869690       54.5768394       410.709961       427.781403       631.884094       885.246277       631.121948       582.763245       865.780090       252.397675       400.045776       315.905548       197.535675       392.626526       403.434387       412.094604       148.659256       794.336731       457.522888       294.305298       355.431000       751.096558       562.738403       561.652222       938.390137       550.446533       353.720581       219.746506       239.587387       343.457397       327.153015       174.448334       249.764359       223.502899       958.552124       684.205078       806.676208       344.644318       649.636230       49.8446159       290.587585       202.978561       151.086899       591.960632       692.237671       939.801086    
   67.9642944       593.866577       334.461212       734.717468       682.041138       787.250854       203.747116       321.454865       870.071716       817.772339       368.364899       141.239105       326.482117       518.562256       277.042938       501.230011       240.497360       38.7278557       291.623871       365.866089       591.129395       619.639709       181.163879       609.799133       866.326843       604.695374       522.686890       512.559204       347.977814       35.2747803       289.190247       285.294891       152.655090       219.489395       3.66898727       650.631836       729.270813       716.683044       937.381348       382.183044       311.026367       340.055115       239.512299       624.964844       310.306946       893.264771       441.592926       744.930908       979.066833       764.564453       779.380310       837.975708       519.850403       867.812073       943.637756       325.998260       81.6698303       63.9651299       39.6814690       846.831543       834.295654       527.662842       40.1027527       531.112366       40.0782204       630.701782       548.212463       389.347168       214.908112       927.558472       960.923340       160.252731       630.386292       284.476898       541.761536       606.183533       769.693787       701.998169       909.396118       806.026672    
   446.146576       965.863464       387.576477       867.166016       927.967529       3.52286386       884.845642       919.573120       124.370415       148.933990       827.477661       373.398895       966.126343       496.457794       588.304932       112.183334       902.651428       492.314453       301.336914       565.158936       293.058167       493.531799       587.107361       593.643677       587.595459       361.267029       67.3365097       804.740479       137.742447       241.665695       771.829224       15.3179026       633.379761       335.582092       615.572815       924.890442       264.609772       148.132645       641.388000       539.421021       956.075928       301.920319       134.329803       580.555359       366.111237       962.379456       631.284912       457.864258       227.283356       629.320312       492.449280       470.612793       493.492859       320.501892       160.581299       282.847992       35.7882385       252.561356       957.508057       215.844940       73.8050079       929.248291       913.988525       599.731873       995.450134       575.850281       335.989075       392.434875       252.875702       655.945618       350.135803       754.716675       558.185120       707.545349       95.3179703       994.608948       428.554108       390.473267       659.203735       564.060059    
   658.993347       586.875549       915.052673       717.065369       218.848206       359.286377       477.545044       442.738159       273.856445       786.052429       184.834229       305.014099       700.673523       892.175049       178.459396       806.402222       115.324272       333.426514       226.300385       514.962708       124.867020       143.053680       774.603943       617.388306       40.3461113       293.881104       978.824707       330.157288       621.228699       903.963928       42.6518135       363.657745       645.096924       605.107483       667.560303       813.768127       590.860840       546.862183       5.29593658       710.771301       174.031403       292.892456       173.472443       498.990112       972.949646       187.053894       290.327728       284.162079       948.521790       87.2811203       605.578979       686.773132       464.327820       421.204285       379.433685       50.8705177       837.281311       113.071030       59.2725639       125.306938       999.032532       595.699463       73.9316025       674.186523       509.548767       825.829041       803.206421       473.402588       151.634476       568.852356       382.639893       485.811920       599.967957       158.143951       545.557007       105.585091       670.674377       623.836060       494.546875       447.499390    
   525.141724       157.245407       406.720123       162.399277       726.992554       726.092773       933.621704       577.693176       557.427612       34.0959663       465.946777       579.204773       426.518982       396.801300       703.142639       655.449036       518.928955       519.116211       942.107422       572.097778       143.588104       828.315186       156.324188       686.484497       671.329895       954.929565       520.316406       19.5005836       24.2731781       629.970337       42.9294128       772.377258       769.862366       132.336945       321.444244       970.604126       980.782959       554.754700       105.426758       260.777679       959.246155       400.681244       197.733414       837.823486       567.671936       107.000298       810.571716       827.575134       219.325943       722.685303       995.059021       260.799591       181.690796       629.118408       849.372803       8.29748344       177.984055       884.008545       84.9550552       830.268250       752.058228       807.883728       311.717438       208.126114       24.6991043       352.602509       567.778992       787.277893       599.309631       906.503357       305.183441       715.976074       7.98177528       203.036804       745.301758       270.126190       828.700867       904.581909       861.701721       742.815308    
   47.6528244       646.023743       454.151642       312.429443       25.7887192       294.954102       4.27051163       431.881012       443.690460       764.209534       258.779419       309.630524       686.422913       122.220779       996.264099       529.456726       753.325745       343.257202       112.032745       906.726257       86.5151367       681.810608       275.036621       221.470154       80.2481995       228.515579       224.337433       579.189331       785.267395       538.609863       714.208008       354.893799       386.500305       331.285156       19.0823994       561.555725       680.672668       855.145020       821.415100       897.936829       279.619812       313.817078       214.149445       727.835632       457.609528       612.254761       404.861725       883.139404       763.357727       871.307617       8.09562492       433.285095       552.877625       944.518677       431.641998       898.409424       76.3716354       114.024345       889.050293       382.483643       725.340088       899.906433       253.354797       109.257942       110.574608       957.807678       190.171082       744.030457       134.852966       680.071899       552.199768       675.142029       299.615997       919.052979       302.137024       511.643799       937.133545       360.163727       15.9161520       493.262848    
