   21.3860779       774.015625       100.046562       322.811829       975.481873       352.616089       876.793213       848.831482       17.0576305       939.401245       216.374893       122.681778       810.254028       42.8417053       522.796570       717.218262       548.525879       582.012329       590.575684       658.384094       181.884918       725.980774       343.321991       79.9073639       204.136597       831.450256       89.1938248       290.076996       656.001465       764.317200       856.919800       762.471130       883.545898       106.857803       381.742706       346.736847       387.957031       270.914856       97.5409088       536.898438       300.465118       595.437195       179.826614       464.088074       697.875244       398.184296       380.503357       729.789795       816.745850       401.620453       229.987244       766.294312       874.845093       63.0767746       315.760254       16.0330982       321.771820       68.9022446       382.951965       369.456360       7.68690777       502.604218       999.713501       161.014435       220.299744       29.1489048       772.020142       777.863159       577.679504       760.722473       292.894684       637.474426       141.487350       256.104706       175.919983       153.714447       502.267120       102.481781    
   799.394836       145.560287       803.586121       202.598007       87.7658768       827.202393       640.513855       85.5176926       746.846619       934.293762       195.656723       72.7164001       877.538391       564.634583       97.1054001       74.2190247       146.527542       241.396729       921.614319       268.235352       233.811646       703.991272       371.493103       998.734192       880.537537       748.717285       273.867004       882.390869       216.086990       947.766113       996.560852       254.070343       223.692200       878.664490       447.052246       242.621811       539.039673       914.947205       937.097473       182.193420       392.691925       325.041718       678.719849       115.134621       116.306770       576.930664       506.116394       352.144012       273.469543       243.246307       270.730621       764.434143       325.141235       801.847290       388.744507       45.9125023       558.115417       897.557861       152.540344       748.040405       868.089783       123.190414       843.613037       750.748169       557.033875       132.238876       76.2646332       762.950073       497.068787       369.599518       183.821854       286.079315       781.397217       271.748322       513.159912       292.721039       253.983292       287.820526    
   258.439941       570.314697       876.392639       441.130737       227.725601       758.612976       115.375778       483.312988       272.406769       199.596344       953.525635       111.214890       550.864258       70.9556580       302.643372       644.965393       733.838074       614.457031       67.1487656       333.893341       438.404755       302.625580       882.690491       73.8517456       786.008301       336.910126       437.266510       378.341614       915.470093       984.189941       302.111420       369.063599       642.024536       480.619995       689.895813       43.0594597       543.894653       130.486710       420.083008       70.8896179       918.353821       92.8396530       108.941162       342.686066       209.465942       787.701660       414.548584       898.101562       788.081421       592.987793       273.070282       185.859192       290.419189       746.086853       790.493958       477.748688       790.666748       584.329834       227.423050       753.363037       612.860291       945.375916       139.946747       343.397675       183.393188       412.122192       654.281860       167.777969       6.54167843       506.814880       675.818726       254.805252       330.830048       83.8610306       388.660370       690.048889       986.701538       418.333740    
   636.177490       596.976318       346.372253       713.786560       586.209534       888.440796       969.852844       143.719879       23.9369869       921.847046       637.779541       4.28593349       458.640076       881.093323       632.135254       925.995544       464.156799       751.433777       939.173950       522.199402       975.560364       61.7816124       462.189789       193.202698       751.618652       718.529175       335.434174       578.120239       912.988647       876.340454       645.835327       910.760803       763.269165       523.516846       610.110596       656.607361       422.091553       529.068909       699.716003       419.669678       793.844666       778.515015       639.024658       723.737793       13.3991232       950.435852       426.913177       518.031433       754.101379       871.611511       13.5354815       210.843338       920.232483       655.620117       604.823669       381.289276       560.345825       715.095398       289.375366       429.117584       50.0705299       560.662842       662.730652       305.010895       339.956268       354.808533       450.442932       774.881592       920.677917       997.066406       750.567810       715.451843       941.818481       927.658142       966.743591       707.005554       616.079041       60.2419548    
   753.466553       892.903381       849.462280       228.735245       550.201599       287.114929       514.766235       342.578522       26.2428684       802.362732       8.95033455       892.850098       829.679932       417.033051       876.031372       657.612427       30.9939079       430.594299       958.438904       113.606277       949.202332       916.711670       180.104630       104.521675       890.078552       505.842255       51.0159874       885.085754       800.204224       578.736084       937.956909       419.322021       546.350037       874.187927       234.160278       252.483887       766.640686       871.690186       281.443756       553.753784       604.300415       791.093445       600.410400       122.338501       490.287659       532.568665       33.6625404       672.848389       783.976746       661.698669       215.052567       738.088684       504.755737       76.2930374       996.297974       537.557617       835.269043       405.018463       297.528809       622.450073       40.2578049       997.396057       896.670715       624.472961       956.237122       569.582581       699.241699       55.9907990       336.618958       866.733337       859.547363       486.114502       516.950745       346.372070       98.4955368       270.907257       548.742126       385.883545    
   202.170364       946.275818       905.705994       186.589920       71.8805084       952.336548       733.833130       898.438782       711.592896       333.462646       820.077637       902.345215       55.1384697       95.9995270       574.092407       125.586205       52.7579765       714.685608       310.358582       285.766785       707.901245       373.133331       341.409698       624.631958       489.168884       576.310242       113.683807       718.643738       559.212708       452.312103       520.606934       134.195587       204.646057       124.366188       420.999512       588.293579       993.969421       90.4518356       661.128601       739.028259       956.194763       315.130524       921.330811       52.1686020       472.501160       529.122498       470.387848       815.964294       164.990143       593.461975       33.7934189       882.831848       691.790710       416.721619       650.431946       675.033142       712.788696       524.733459       483.437775       209.831482       414.982300       57.2162323       802.690613       14.1511173       332.948547       618.341187       537.027710       975.397034       604.630005       86.8398895       100.086876       985.995056       856.307495       337.493439       983.534180       281.788513       542.288879       69.1269073    
   51.9545975       392.236938       981.328735       580.286499       697.864868       648.608032       799.623901       460.833130       219.413116       805.935913       87.0717010       94.2682571       773.309143       178.811493       438.261322       17.6596298       897.330078       155.585831       82.6812057       870.181519       284.370453       145.224640       937.906067       82.4209366       613.609741       780.423645       90.0741959       23.4447880       502.187378       588.360168       180.211700       532.993958       666.188293       191.996368       177.224030       845.353577       950.615906       758.926025       229.324615       968.801758       606.648621       48.7909698       956.139282       438.458588       738.465088       337.447266       432.925201       815.210876       579.423950       425.007202       179.638809       895.169983       535.652893       874.284729       335.310730       293.090332       715.803040       998.051514       136.973236       659.412415       217.182434       355.677582       422.994934       357.903931       283.967255       836.930115       212.752762       841.751099       838.501526       471.865814       55.5439110       556.187683       660.645081       448.191223       477.556396       307.450745       556.398315       710.554260    
   539.405884       301.120148       941.510925       46.5505867       417.864471       780.107605       263.236786       984.004028       3.48636270       343.694641       23.6478958       852.580261       307.594269       351.635956       455.317871       288.558075       963.142151       596.131348       860.196655       289.703583       474.767120       424.872681       471.683899       550.078064       862.234497       33.5675049       279.239441       871.115784       76.5562286       361.782379       381.160828       985.720520       242.304428       366.505737       189.576050       84.2954712       353.567780       746.600525       940.219299       374.341980       371.486389       186.485840       140.914230       406.780579       345.161530       2.50136852       249.696350       516.067627       182.238251       463.420959       73.0868301       867.345703       780.955017       105.550613       804.389221       836.585693       655.973267       35.6753998       354.750366       765.642212       843.912415       446.524811       990.514160       879.165405       239.811874       140.211548       215.774963       740.243164       150.977875       991.846802       397.452301       500.647491       464.892120       619.003845       12.4331245       709.106384       626.132568       828.157471    
   765.949890       279.172333       910.869812       544.357727       775.984436       241.952759       754.723694       22.7912807       244.128830       737.851379       390.883179       654.987183       463.200500       248.276794       815.442383       679.285583       629.016724       519.395264       410.424072       583.699951       707.956970       739.882812       645.911560       216.093353       838.843445       383.820129       35.0197487       138.652359       612.720703       578.657593       494.080811       785.836121       314.757568       612.011658       627.563354       724.167053       599.995239       37.3965492       563.217834       508.535675       152.090530       867.051086       482.859558       768.968811       952.295959       95.7692642       983.760986       252.548981       426.092285       81.3047028       31.6958847       240.480621       953.722046       659.318420       421.975098       650.184692       180.005676       754.484192       11.1406994       739.941895       709.859558       988.270691       939.525818       687.545166       886.540710       982.489075       768.507202       858.332214       198.944916       287.451111       74.2661819       834.153931       320.043945       952.151855       385.641907       938.427673       340.128937       882.664673    
   38.8421822       38.8285484       761.574829       929.048401       282.324402       605.153503       270.983459       90.8747253       786.583435       497.706207       367.132324       856.983398       897.053345       199.221390       702.886536       791.888306       847.061279       112.700424       17.3917961       324.234711       628.389954       291.924988       893.810974       155.347061       578.865479       798.473633       788.139709       120.608780       860.134216       60.2564240       367.778381       864.633301       875.888123       647.197632       107.360603       710.361267       653.499084       72.9782257       396.888428       854.004089       458.400238       201.425217       535.000793       107.153503       335.719940       229.842850       488.028046       875.207397       284.037628       771.666321       763.070557       228.045532       14.9607515       740.365662       900.570068       336.826996       859.437378       837.900574       435.216187       751.947083       7.45795727       24.1234226       135.776688       824.711304       667.563354       715.496338       825.622681       185.696396       324.619720       850.592651       607.221375       297.306732       415.399536       434.195648       64.4196930       612.926636       737.710022       414.490234    
   177.342346       135.271805       763.479004       476.136505       123.870415       131.576981       775.833496       502.993317       93.8301849       954.937744       372.583984       458.863129       713.171631       732.044250       392.988525       296.438965       972.409668       953.175659       811.422546       109.625458       202.173691       401.580505       22.5361309       566.233948       229.623779       157.676636       740.403076       537.854553       189.415329       423.383820       759.637817       930.341797       964.206970       570.548584       970.257263       528.388245       329.390533       794.964661       777.625000       375.742889       502.880005       672.206177       136.450195       49.4031525       850.687073       643.461243       254.908981       585.265869       143.145569       648.321411       233.810089       297.471375       801.019836       796.004822       889.783386       281.308563       992.102783       657.820923       679.020264       929.235352       1.02995110       595.702026       947.695618       727.507446       307.290405       640.020447       81.1335144       363.424042       850.762451       986.524780       498.578674       582.686096       518.751892       798.518311       922.129150       233.703506       559.541199       346.815338    
   796.195129       926.885498       141.988190       646.273499       701.043701       777.385864       93.3837738       16.6532593       78.5191269       31.9003029       604.088562       245.045883       148.314255       336.871246       229.004089       430.745667       580.853516       708.372314       36.1936188       876.495178       775.276489       259.332275       673.412354       652.098633       607.217957       70.6953888       71.5778427       489.107910       49.2037354       404.514832       479.781067       263.511444       350.766785       688.606262       570.475525       377.503693       714.018616       792.130676       638.667969       595.045227       252.400711       837.926392       878.920288       604.851990       107.399010       514.032166       87.7259216       515.136292       717.039062       76.0087051       151.403503       230.589890       180.634521       569.809265       815.663391       484.536102       556.767639       569.622986       459.235168       330.439850       381.167450       223.899063       122.341599       753.105591       59.4045753       652.586548       765.487122       443.417511       890.415283       780.591492       544.841003       894.587646       464.081421       947.102173       675.395142       815.226501       81.6079636       319.218445    
   238.994080       560.176392       670.853088       772.056946       165.386642       324.706024       460.022705       261.615967       793.393555       153.782684       216.636642       148.604172       231.016052       6.38358593       78.6930618       163.757309       826.148315       451.368134       381.618744       470.705322       456.694489       699.171692       904.704102       25.8093224       624.247742       524.018372       937.469116       589.832581       676.212280       235.914062       468.187347       966.262024       135.401077       587.916199       748.526550       572.136841       186.399261       82.3263779       896.277954       494.123505       27.9948635       63.2442780       388.176971       694.074524       224.921738       422.695129       530.035339       127.782707       942.620667       797.245178       749.536926       454.945129       468.889679       406.665894       670.168823       674.036438       443.203094       435.603424       339.436981       479.806976       463.002533       367.857178       292.121887       879.766357       578.778687       894.984802       798.551758       357.347046       659.490906       954.863220       857.881958       887.369812       925.855713       109.906982       451.633240       142.777817       125.444550       68.0852890    
   429.643066       404.439148       411.440216       598.654480       853.174561       548.784180       220.926636       172.677338       449.977112       81.9894104       445.723694       283.159760       221.341125       29.5420818       989.641113       470.188843       569.805115       565.725342       934.982788       43.2299957       71.8035812       398.165588       694.674438       151.976746       405.981476       902.953857       838.204773       632.498047       657.960571       113.727158       933.186523       962.188354       376.798096       594.264648       843.758240       347.482941       606.318542       61.6786575       245.956924       45.0596962       9.61575031       651.875000       400.066864       76.5655746       379.271667       602.737244       979.521057       183.530975       837.346191       844.446716       330.051666       12.1814871       636.054016       217.185349       787.789307       855.366211       278.394440       715.164612       9.88638306       445.299957       10.7610989       359.137878       401.528870       682.431396       402.288483       685.897461       207.374359       279.138885       546.060730       387.363647       664.409302       374.910767       169.918564       322.321472       905.918152       26.8707714       464.011749       399.923950    
   61.0047264       301.024994       425.907806       122.790627       318.953613       614.166138       445.246613       593.202332       36.1480064       597.243164       189.201385       564.178772       377.576599       485.483826       805.482117       112.001839       586.228516       907.719788       899.929749       753.624146       492.278870       451.708313       818.753479       721.298401       201.943375       939.127625       177.234802       758.255920       685.244812       75.7925034       189.954330       947.341675       322.936981       637.749939       743.161438       952.604614       956.481201       717.000854       968.682129       991.806458       558.162354       792.154968       943.819641       114.302658       445.732391       912.820496       628.974670       291.638031       424.326050       742.609253       409.174805       430.307587       633.766663       86.6357117       481.411102       466.934631       702.245056       880.598022       223.260620       526.750305       100.075981       817.886963       393.781952       575.825867       505.778717       963.379517       377.847504       997.599670       254.913864       128.366669       57.4778137       513.525269       329.026367       688.962708       766.218445       637.030762       777.915222       760.720337    
   464.500488       772.249817       207.847916       377.746277       534.859009       966.455078       744.407227       612.786621       564.870850       730.494385       581.916626       57.1203651       805.318481       178.192459       555.345215       80.2072296       916.658630       398.841553       687.159424       109.858871       321.928894       484.328461       847.824402       562.512878       343.798645       401.273895       106.132011       185.891464       264.755157       873.544373       478.654938       438.493317       308.353333       512.214172       471.327332       41.5268326       797.243713       477.866760       798.209473       834.161133       74.4781647       67.0068665       181.456131       828.398010       758.063782       747.064758       885.890991       455.718567       217.517502       511.612549       402.008820       602.897949       4.99505520       753.271606       982.329590       229.065536       414.173676       844.868958       290.851685       457.304535       547.160278       202.357147       583.517883       891.053101       149.953827       988.707214       738.429565       390.222931       213.045242       774.276917       672.051086       457.748932       633.815979       789.837219       673.822571       392.413239       644.247742       408.419128    
