 1.0000000E+00  4.1880098E+04  1.6446455E+06  1.1434363E+06  1.6465273E+06  1.9685805E+06  4.3216777E+07  1.9199159E+06  2.5797480E+06  1.6626266E+06  4.9885915E+07  2.6767202E+06  2.9986861E+05  1.4151297E+06  1.1525197E+06  1.3622710E+06  4.9783588E+05  8.6667679E+04  2.1623334E+06  1.7793309E+05  8.2949291E+05  6.8623598E+06  1.8701434E+06  2.9969501E+06  1.6841464E+05  8.8595807E+06  2.9167528E+05  5.1298714E+07  4.0105986E+06  9.0159388E+05  5.0643605E+06  1.3627894E+06  3.5185309E+04  3.9412363E+05  2.8915998E+06  2.8572757E+06  5.3601621E+05  2.1826384E+06  1.2152108E+06  2.2662606E+07  5.1349046E+06  5.2350358E+04  7.7526194E+06  1.2567104E+06  2.1429547E+06  1.0674602E+06  7.2713874E+06  1.7052827E+06  8.1489427E+05  4.8065876E+05  1.7191544E+06  2.2260298E+06  1.3995624E+06  3.8165612E+05  2.7715669E+06  6.3711294E+05  1.9592805E+06  9.3986480E+05  1.1131512E+06  2.1974927E+06  1.3979488E+06  1.3365288E+06  1.5495982E+06  9.7966392E+05  1.5015455E+06  1.6558958E+06  1.4552043E+06  6.0554313E+04  5.2682932E+05  2.8836819E+06  1.3738355E+06  3.4138561E+04  6.1733074E+05  9.1999681E+05  2.3058293E+07  4.4666850E+05  2.0963170E+06  4.1328844E+05  1.7542722E+06  1.8264578E+06  7.2043607E+05  1.9210370E+06  1.2661685E+06  1.8216327E+06  1.3198015E+06  6.7773746E+06  2.1683137E+06  7.8293936E+06  9.8690683E+06  9.7868348E+05  5.9894047E+06  1.1255133E+06  2.5519745E+06  3.6713555E+05  2.9964026E+06  1.5154307E+07  1.7361542E+06  1.3352445E+06  2.0196585E+06  1.0603607E+06
 0.0000000E+00  1.0000000E+00  3.9271174E+01  2.7303767E+01  3.9316913E+01  4.7007122E+01  1.0319611E+03  4.5844987E+01  6.1601028E+01  3.9701301E+01  1.1912116E+03  6.3916637E+01  7.1604666E+00  3.3791474E+01  2.7520643E+01  3.2529247E+01  1.1887565E+01  2.0683694E+00  5.1633733E+01  4.2487862E+00  1.9807191E+01  1.6386429E+02  4.4656613E+01  7.1563229E+01  4.0214953E+00  2.1155541E+02  6.9648290E+00  1.2249475E+03  9.5767943E+01  2.1528882E+01  1.2093042E+02  3.2541658E+01  8.3998693E-01  9.4111403E+00  6.9047668E+01  6.8228031E+01  1.2799374E+01  5.2118551E+01  2.9017659E+01  5.4115394E+02  1.2261488E+02  1.2500411E+00  1.8512257E+02  3.0008612E+01  5.1170991E+01  2.5489006E+01  1.7363137E+02  4.0719934E+01  1.9458625E+01  1.1477494E+01  4.1051184E+01  5.3154726E+01  3.3419725E+01  9.1134276E+00  6.6181305E+01  1.5213397E+01  4.6783596E+01  2.2442764E+01  2.6580406E+01  5.2473227E+01  3.3381205E+01  3.1914574E+01  3.7002403E+01  2.3393107E+01  3.5854971E+01  3.9540645E+01  3.4748410E+01  1.4458918E+00  1.2579975E+01  6.8858566E+01  3.2805373E+01  8.1516821E-01  1.4741044E+01  2.1968342E+01  5.5060244E+02  1.0665801E+01  5.0057214E+01  9.8687662E+00  4.1889731E+01  4.3613464E+01  1.7202991E+01  4.5871874E+01  3.0234460E+01  4.3498244E+01  3.1515151E+01  1.6183490E+02  5.1776522E+01  1.8695586E+02  2.3566067E+02  2.3369674E+01  1.4301926E+02  2.6875808E+01  6.0937548E+01  8.7666056E+00  7.1550201E+01  3.6186540E+02  4.1457081E+01  3.1883880E+01  4.8226816E+01  2.5320016E+01
 0.0000000E+00  0.0000000E+00  1.0000000E+00  2.8263843E+00  3.6066360E+00  4.2743097E+00  9.5989666E+01  3.8622749E+00  6.3327051E+00  3.5304237E+00  1.1207931E+02  5.9242197E+00  1.6757806E+00  3.2587200E+00  2.9250906E+00  3.3665695E+00  8.1152724E-01 -3.4239015E+00  4.8802283E+00  4.2968563E-01  1.8683714E+00  1.5142091E+01  4.1544769E+00  6.4029172E+00  3.4563578E-01  1.9777810E+01  6.5938753E-01  1.1385903E+02  9.0048335E+00  1.9649042E+00  1.1249435E+01  3.0756269E+00 -3.8761072E-01  8.2414221E-01  7.7873364E+00  6.2728116E+00  1.2398758E+00  7.6499451E+00  2.7128005E+00  5.0293371E+01  1.1455695E+01  1.4309696E-01  1.7215964E+01  2.7522695E+00  2.6769886E+01  6.3771215E-01  1.6098174E+01  3.7923601E+00  1.8030159E+00  1.0436742E+00  3.8128118E+00  4.9810226E+00  3.0712254E+00  8.3375203E-01  5.8419927E+00  1.4887698E+00 -3.3272669E-01  2.2640191E+00  1.8259028E+00  4.7852908E+00  3.0880761E+00  3.0256800E+00  3.4869938E+00  2.1957915E+00  3.3350447E+00  4.3672121E+00  3.7844762E+00  4.8896933E-02  1.0640305E+00  6.2483142E+00  2.9502035E+00  4.3413371E-02  1.4419087E+00  2.2323895E+00  5.1108724E+01  9.2534301E-01  4.2431434E+00  8.2383540E-01  4.0426706E+00  4.0642130E+00  1.3137305E+00  4.2204148E+00  2.8759555E+00  5.1198961E+00  2.9297591E+00  1.4742671E+01  7.8526899E+00  1.7355614E+01  2.1857450E+01  2.1234415E+00  1.3379789E+01  3.5245528E+00  4.6515892E+00  4.8163026E-01  6.6282110E+00  3.3619248E+01  3.8364803E+00  2.9115992E+00  4.4944820E+00  2.2628133E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00  1.2331992E+00  1.4569985E+00  3.3022398E+01  1.2879201E+00  2.2343984E+00  1.1902675E+00  3.8686818E+01  2.0443745E+00  6.7781574E-01  1.1320242E+00  1.0397902E+00  1.1915221E+00  2.4099274E-01 -1.6480338E+00  1.6943190E+00  1.4865216E-01  6.6206641E-01  5.1941228E+00  1.4297507E+00  2.1691823E+00  1.3769205E-01  6.8140350E+00  2.2824507E-01  3.9165575E+01  9.1761722E+01  7.2970725E-01  3.8705438E+00  1.0668487E+00 -1.9834256E-01  2.7780597E-01  2.8120516E+00  2.1489226E+00  4.3168847E-01  2.9034792E+00  9.3385417E-01  1.7296505E+01  3.9418203E+00  5.2433230E-02  5.9196316E+00  9.4196463E-01  1.1380711E+01 -8.8030107E-03  5.5307064E+00  1.3045405E+00  6.1943949E-01  3.5591452E-01  1.3117798E+00  1.7173365E+00  1.0510463E+00  2.8617692E-01  1.9662387E+00  5.1695767E-01 -7.2608025E-01  8.0468918E-01  5.4294570E-01  1.6314783E+00  1.0599904E+00  1.0455694E+00  1.2096957E+00  7.5897879E-01  1.1500152E+00  1.5701862E+00  1.3584564E+00  2.8282840E-03  3.5392309E-01  2.1299674E+00  9.9959636E-01  1.0581722E-02  5.0736517E-01  7.9013055E-01  1.7573752E+01  3.0546366E-01  1.4066456E+00  2.7393855E-01  1.4060596E+00  1.4012906E+00  4.1468216E-01  1.4815261E+00  9.9692850E-01  1.8726619E+00  1.0064155E+00  5.0325856E+00  3.2499946E+01  5.9671550E+00  7.5136383E+00  7.2372602E-01  4.6118718E+00  1.3150277E+00  1.4761854E+00  1.3381749E-01  2.2745600E+00  1.1563430E+01  1.3258836E+00  9.9533088E-01  1.5462149E+00  7.7631964E-01
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00  1.2807510E+00  3.3081588E+01  1.3108052E+00  1.6770203E-01  8.6301370E-01  3.5059841E+01  2.1744554E+00 -2.3325882E+00  7.6009830E-01 -4.0087569E-01 -6.7003277E-02  8.6048271E-02 -1.6124655E+00  1.7011849E+00  3.2914548E-01  5.3295768E-01  5.1051966E+00  1.9375755E+00  2.1364698E+00  1.5384381E-01  7.4483761E+00  2.0898145E-01  3.9863445E+01  8.1624693E+02  1.1413888E+00  4.6755805E+00  9.3668168E-01 -5.3880866E-01  2.9569756E-01 -1.3936174E+00  2.0730863E+00  3.7450770E-01 -5.8374707E+00  7.7319875E-01  1.7436127E+01  3.3587949E+00 -1.4047754E-01  5.7442504E+00  9.1151895E-01 -5.4039565E+01 -2.2513739E-01  5.5420684E+00  1.1580745E+00  6.5402184E-01  3.0451221E-01  1.9187898E+00  1.8355747E+00  1.0027455E+00  1.5128861E-01  1.9570587E+00 -1.5390504E-02 -9.5560869E-01  1.8219306E+00  4.6824938E-01  1.3931700E+00  1.0051325E+00  9.6432330E-01  1.0379228E+00  6.8705168E-01  1.1658208E+00 -6.2410396E-01 -2.4172248E-01 -2.8491449E-01  4.1957247E-01  2.1695208E+00  8.3305747E-01 -2.2585674E-02  1.9073397E-01  2.6104171E-01  1.8021128E+01 -1.0861610E-01  1.3897094E+00  3.0015600E-01  6.6706378E-01  1.3797482E+00  6.6544772E-01  1.7019055E+00  6.8011673E-01 -1.2641273E+00  9.5382208E-01  5.1789150E+00  2.6439278E+02  6.0270049E+00  7.6231207E+00  6.1240656E-01  4.1204788E+00 -1.6808842E+00  1.5028444E+00  1.6573223E-01  1.9843360E+00  1.1881295E+01  1.0508380E+00  8.1991464E-01  1.4730650E+00  8.4716128E-01
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00  8.6342073E+01  4.5170878E+00  2.3470786E+00  1.1321143E+00  9.8231378E+01  5.4555904E+00 -8.5203536E+00  1.5113913E+00 -4.2962220E-01 -9.6523876E-01 -2.1300958E+00  6.3985195E+00  4.6181663E+00 -1.8925224E+00 -1.3642163E+01  1.2705406E+01  1.0048974E+01  6.3556811E+00 -1.4818353E+00  2.6777646E+01  6.7826423E-01 -6.3994943E+02 -4.1016529E+02 -7.8452313E+00  3.8656755E-01  2.3509326E+00 -2.1796308E+00  1.4114745E+00 -2.1787574E+00  6.5312182E+00 -5.4036637E+00 -1.2955095E+01  5.0806025E-01  4.6272769E+01  8.4599781E+00 -1.2824703E+00  1.6852129E+01 -5.7790087E-01 -1.2230979E+02  5.0587387E+00  1.5834465E+01  4.1380773E+00 -6.4630959E+00 -1.3832778E+01  1.0342306E+01  3.3666850E+00  2.6694246E+00 -9.9766597E-01  5.8155370E+00 -9.9745050E-01  1.5419072E+01  1.4765677E+01  3.7222162E+00  5.3831607E+00 -7.6690494E-01  3.4920435E+00 -4.1349349E+00  2.4363494E-02 -2.5263734E+01 -1.7947240E+00 -8.7500293E-01 -1.2178673E+00 -9.3405903E+00  3.3068630E+00  3.2481110E+00 -1.2103472E+00 -9.7069004E-01  2.5619670E-01  4.3126416E+01 -3.6994628E+00  5.2163717E+00  4.5092821E-01  1.0588087E+00 -1.1884468E+00  5.3766090E+00  2.6785034E+00  3.3183153E-01 -2.0784830E+00  3.1984279E+00  1.4846861E+01 -1.5280985E+02  8.7820733E+00  2.0159539E+01 -8.2008646E+00  1.1538598E+01 -3.5256513E+00  7.8959268E+00 -3.6680827E-01  4.6539544E-01  3.2667335E+01  2.2292233E+00  1.4596722E+00  4.3841860E+00  1.2551252E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00  3.2338765E-02 -7.8317049E-02  3.4953065E-03  9.0142301E-01  2.9441575E-01 -2.8820355E-01  9.3913296E-04 -1.0837872E-01 -9.2771957E-02 -1.4427664E-02  5.4395529E-02  5.0690792E-02  4.9545942E-02 -2.1885539E-01  1.6348230E-01  2.0177516E-01  1.3980862E-01  3.0220258E-01  4.0852982E-01  3.6886788E-02 -9.4582011E+00 -8.2127157E+01 -1.6035758E-01  4.0306723E-02  4.0908307E-02 -5.4920341E-02  3.4678125E-02  2.1585804E+00  9.4333505E-02 -4.6924049E-02 -6.3100788E-01  1.5987921E-01  5.9653220E-01  5.9312967E-02  4.3587347E-03  2.1121569E-01 -2.6037028E-03 -5.8631369E+00  5.3945273E-02  2.2461051E-01  1.3254013E+00 -7.4892974E-02 -1.9629082E-01  2.0215085E-01  5.6819427E-02  4.9744163E-02  9.7285517E-02  7.3139217E-02 -4.3182050E-02  1.2229989E-01  3.0201810E-01  5.5924494E-02  6.2712813E-02  1.2649433E-01  1.9306323E-01 -8.3265230E-02 -4.3847436E-03 -3.5996583E-01 -1.5713059E-01 -1.1106605E-01  3.1645247E-02 -1.2350913E-01  1.1377435E-01  4.1407176E-02  4.8166984E-03 -3.0456756E-02 -3.0299829E-02  5.3730737E-01 -7.7244277E-02  8.1711095E-02  1.6141969E-02 -2.3053792E-02 -3.0534865E-02  3.0650378E-01  5.0850273E-02  9.2985408E-03 -2.2420039E-01  5.1637097E-02  1.7976161E-01 -2.8133967E+01  2.4657356E-01  2.3893873E-01 -1.3275426E-01  9.1543462E-02 -2.4754055E-01  1.0100245E-01 -1.8122152E-02 -2.4055352E-02  4.1514719E-01 -5.5510763E-03  1.2933583E-02  4.0233305E-01  1.7373984E-02
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00  4.5174155E+00  1.3362624E-01  1.0243669E+01 -8.8258069E+00  6.6452031E+00  5.3489889E-01  4.0705677E+00  2.9701832E+00 -8.2356262E-01  2.8505116E+00  1.3279179E-01 -2.7417994E+00 -6.9399718E-01 -5.2582685E-01 -2.0939519E+00 -2.2858097E+00 -1.2511994E+01 -2.2537015E+00 -1.0240405E+00 -6.9741841E+01  2.2988359E+03  4.2271957E-01 -3.6631134E+00 -4.9186945E-01  1.0168326E+00 -5.4447817E-01 -8.2740119E+01 -4.9046133E-01 -1.7670751E+00  1.8566731E+01 -6.1055305E+00 -2.0925266E+00  1.5167747E+00 -8.8784802E-01 -2.3963007E-01 -7.1440645E-01  1.7108598E+02  1.2956526E+00 -1.0709532E+00 -4.8284959E+01 -1.6092248E+00 -1.4966606E+00 -2.0151157E+00 -9.5232281E-01 -6.8297710E-01 -4.3749791E+00  4.8484337E-02  1.0287957E+00  5.9223205E+00 -2.7693932E+00  1.5484560E-02  3.3423747E-01 -5.7992841E+00 -5.5460938E+00 -1.2104193E-02 -1.1846114E-01 -3.0545653E+00  5.0907484E+00  3.7800150E+00 -9.5224501E-01 -1.4872096E+00 -3.3002789E+00  9.2025171E-02 -9.2474656E-01  4.6067221E-01  1.1669374E+00 -2.1562675E+00  6.3923477E-01 -4.9075097E-01 -4.6780680E-01  1.2327680E+00 -2.9743916E-01 -8.5295247E+00 -1.1244002E+00 -4.5672827E-01  7.8370391E+00 -4.0444778E-01 -1.5851998E-02  7.8865248E+02 -6.8258805E+00 -1.1499307E-01 -4.9118813E-01  1.7580613E+00  8.0447218E+00  4.9105126E-01  3.9829826E-01  2.0101863E-01 -1.0348760E+00  1.0888639E+00  8.1219821E-03 -1.3223179E+01 -3.1290256E-01
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00  8.5412170E-02  1.3956263E+00 -9.2250255E-02  8.2798809E-01 -1.7019523E-01  4.7582461E-01  1.2153339E-02 -1.2934719E+00  1.6044064E-01  3.9317488E-01  9.9375031E-01 -4.2930445E-01  2.5164574E-01  1.0907082E+00  2.1877543E-01  3.7095060E-01  1.4451202E+00  1.4322452E-01 -2.9200946E+01 -6.5708863E+02 -7.7292831E-01  6.2826275E-01 -1.6227030E+00  1.3946595E-01  1.5854854E-01  7.9054263E+00  2.4586441E-01  7.8332713E-02  2.7915890E+00  4.3798530E-01  2.3744211E-01  1.9659427E-01  1.4847065E-01  2.4998195E-01 -2.2728257E-01  1.8416133E+01  2.2064555E-01  3.2399312E-01  3.7305619E+00 -2.4480659E-01 -4.4952997E-01  9.9304018E-01  2.3437299E-01  1.1279317E-01  3.6719120E-01  5.7395687E-01 -4.7462641E-01 -3.4748872E-01  2.5028566E+00  1.3597726E-01  3.6475375E-01  3.3726834E-01  7.7905391E-01 -1.9983343E-01  7.0430800E-02 -1.0432865E+00  1.7508554E-01  4.5168416E-01  8.5464807E-01 -3.5302968E-01  1.9259558E-01  2.0112431E-01  6.3467763E-02  9.3645840E-02  7.1317391E-02 -1.4805376E-01  1.9812127E-02  9.1385406E-03 -8.4399394E-02  1.6212675E-01 -2.3655936E-01  1.0930667E+00 -1.4528837E-01  1.4179552E-01  1.0211586E+00  1.7348114E-01 -2.1168000E-01 -2.1571578E+02  1.4263316E-01  6.9442639E-02 -3.5391316E-01  1.2255593E-01  8.2583733E-01  8.0221520E-02  2.5420730E-02 -2.3793824E-01  1.1371764E-01  5.7151699E-02 -3.8306768E+00  1.4013347E+00 -2.6780524E-02
 0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00  6.4484632E+00  1.3182024E+01  1.5701949E+00 -3.7228880E+00  1.3399557E+00 -1.9730685E+01 -1.8908006E+01 -1.2293351E+01  7.5875012E+00  2.0724026E+01 -5.2708126E+00  4.6390289E+00  2.1162379E+01  6.1556316E+00  2.7396680E+01  2.8417098E+01  3.2147573E+00 -4.2102543E+02 -4.7762708E+03 -8.0261805E+00  1.6368549E+01 -2.4097644E+01 -1.0643828E+01  3.5214878E+00  2.4873888E+02  5.0653466E+00  3.5506902E+00  1.4264012E+01  1.5950489E+01  3.5796379E+00  8.3819609E-01  1.9647085E+00 -2.3228650E+01 -2.5776128E+00  1.7338705E+01 -6.8553350E+00  3.9640322E+00  1.3362986E+02 -2.9201245E+00 -6.3220456E+00 -9.3674493E+01  5.5361620E+00  3.2278483E+00  1.1098747E+01  1.0350204E+01 -8.8667909E+00 -1.1741218E+01  4.8618195E+01  9.6368019E-01  5.4973978E+00  1.3623705E+01  2.1620109E+01 -3.5407082E+00  1.0252709E+00 -1.4011012E+01 -5.4508673E+00 -5.5880171E+00  1.5786664E+01 -4.3462179E+00  7.7288197E+00  2.9082963E+00  1.2491863E+00 -1.7734943E-01 -7.5117639E-01 -9.6544984E-02 -8.5840369E-01  4.7421552E-01 -2.8614790E-01  5.1476320E-01 -5.0467359E+00  2.6429862E+01  2.7994881E+00  1.1339598E+00  3.8017292E+00 -5.9189720E+00 -2.9507523E+00 -1.5816443E+03  1.1732108E+01 -1.2398972E-01 -6.8101744E+00 -1.1922601E+00  4.8246122E-01 -9.4210351E-01  6.4670506E-01 -1.9353657E+01  3.2428285E+00  5.7810002E-03 -6.2080462E+01  4.3060636E+01 -1.1693473E+00
