   486.089508       361.341766       577.942810       69.6193466       372.353302       612.335510       913.320068       46.4832420       171.782913       460.326080       24.7342949       597.140564       668.588013       126.280022       954.549927       960.438599       171.297928       802.910095       930.522644       66.9103470       525.136841       489.401764       542.937988       187.942017       261.393494       136.188141       658.780090       877.375244       908.638672       277.201447       412.476898       6.91794348       549.341858       192.829529       282.394012       761.791443       969.029968       364.277679    
   259.102142       127.189575       905.311646       566.126526       214.635880       126.571556       286.790649       807.695618       422.533020       102.032745       464.235168       39.5325470       960.522156       553.857605       594.254517       499.366913       813.924866       834.363342       18.0532818       502.079254       756.112732       959.753235       176.098679       818.119934       397.182861       930.089233       622.322937       928.753418       632.346497       833.412170       636.346436       265.054871       803.678650       51.8493805       40.3241386       983.618896       456.858917       138.925003    
   868.998962       514.739380       786.273071       511.139221       53.1539536       301.047882       963.275208       969.676697       981.345642       394.305878       567.219360       79.1834717       573.240845       211.460632       244.184616       676.798096       575.594299       502.113434       832.450623       876.300232       279.077423       295.082062       960.519958       932.791382       152.256485       686.746521       943.088501       216.085373       282.168335       218.292175       14.2307291       258.195740       760.625305       862.658630       369.513367       546.152222       821.736694       81.7623062    
   319.729004       93.7832031       86.5904007       644.536926       218.835876       870.886780       401.178650       646.881165       444.251862       326.227020       901.954834       704.462097       814.441650       908.335083       489.098724       714.286499       279.608490       898.752930       524.474976       474.058319       312.210846       878.450378       272.348480       411.796173       24.1067505       159.599884       212.379944       537.506592       946.057617       289.007812       544.598572       722.164124       242.340927       942.279846       392.831299       73.9180832       676.381226       148.207550    
   820.915161       117.308372       774.120544       9.93741322       321.374237       933.546692       507.897827       953.515625       929.732727       151.023315       519.909668       293.022980       327.484375       790.758728       960.275391       832.966980       481.213470       429.151001       447.131683       743.011780       661.759216       813.425842       574.169006       775.626160       559.622803       883.579041       570.615906       778.608826       31.7644806       922.955994       237.677963       556.065796       966.758118       898.287231       649.167908       710.260010       357.464722       414.325775    
   523.412964       247.218262       103.571274       162.076065       806.682251       437.635376       926.948975       94.6675644       843.770264       218.783722       66.4008789       699.161499       94.2852249       713.681335       474.668762       72.1494141       665.586243       422.565735       216.263474       512.732788       388.979645       383.924683       746.776428       569.415283       717.155640       724.475830       76.0824280       862.988037       896.510986       755.516968       4.90293932       123.469139       483.915100       469.211700       371.714966       936.678162       450.021057       185.705139    
   714.358582       162.707947       217.537323       304.549896       642.885193       349.822357       854.971985       913.831238       440.158081       806.220947       16.4658127       822.545227       267.244873       324.198578       576.429688       746.863281       302.518280       419.758759       531.098267       123.596985       338.619141       364.958038       785.942688       500.031555       437.872559       198.621063       235.428467       436.321167       878.398865       915.448486       956.797424       582.260620       1.50053561       742.185547       243.311752       42.6308556       586.865112       952.705566    
   271.209381       420.270142       47.6909943       337.490265       935.988525       530.184387       536.479553       259.620728       106.639450       153.926666       256.088562       395.889313       662.018799       435.130096       389.774261       796.023010       114.590858       790.780396       21.7791939       436.585724       258.626862       378.857391       596.011414       379.909637       691.681274       971.035583       574.529358       297.919739       245.000870       504.444214       526.565552       829.170837       847.977478       625.939575       541.701477       451.319916       988.485718       916.809814    
   849.323059       95.8802567       564.196167       218.955444       421.747223       566.794983       85.5011368       817.382202       520.968994       86.3878250       88.5759277       968.742920       506.840118       177.976379       607.951965       532.779846       419.187378       469.210815       520.617371       879.477356       510.273193       991.098816       986.383667       743.503662       961.828674       521.961670       463.206055       641.474060       712.112915       158.750763       710.134460       788.992920       449.933044       828.417786       562.116699       3.72108936       63.0350952       695.666870    
   916.675598       536.626892       950.723022       768.654358       797.325562       511.038147       447.520050       416.952057       779.666077       513.297668       379.079315       186.342041       5.20757151       599.730530       90.6861420       927.174744       722.837280       455.523071       185.562714       450.510742       280.986084       741.642151       946.389038       809.560425       352.067078       288.418182       521.072327       237.958710       479.640167       973.539429       862.038025       455.071411       652.249512       824.860718       975.807007       817.058777       67.4987106       685.736450    
   510.438660       487.816620       789.472961       583.197754       319.185181       888.790588       89.9580307       737.398987       855.778748       271.329315       10.0908604       643.198059       623.093872       261.868896       544.898926       694.264282       558.567017       27.7999725       407.975891       206.781174       223.389175       371.529266       612.973877       859.204956       69.3578873       976.007141       996.253052       761.564270       887.100403       530.717651       97.4938660       618.354187       520.002930       962.908264       707.290039       429.250793       737.746216       124.672073    
   564.499634       795.562622       629.002075       892.857300       66.0798111       362.747498       688.006531       809.652588       558.196472       263.805969       51.3733177       318.182251       61.2373695       335.989624       690.073059       824.397949       41.8143158       733.360291       503.821198       624.128418       148.709213       87.9421921       986.502441       815.915527       747.923523       574.387146       604.633545       88.1483307       499.673584       685.535217       977.062012       335.913818       944.779907       178.092545       103.407761       773.462341       973.952515       157.161148    
   271.008881       945.453796       10.6632071       785.932068       619.968750       459.674072       555.362427       299.655640       100.255211       209.896927       499.489044       627.463379       832.345398       472.792694       216.433899       467.524078       441.362488       921.957153       518.258911       202.351791       942.123779       709.021729       649.781006       423.964142       278.033417       639.877563       631.724182       744.535767       52.3586693       275.190796       294.427185       794.184753       66.4186783       934.500183       568.446472       712.600342       283.394318       333.817474    
   240.258286       990.677063       387.061523       545.788086       130.400955       949.019592       136.605377       918.173645       943.487488       603.544556       745.383240       766.058105       677.145996       577.672119       688.324280       626.625427       143.216949       719.153748       433.430786       936.708801       843.137207       634.447083       489.170319       839.652710       246.068039       9.38572788       310.612823       715.169983       341.819092       345.331390       95.5682449       232.913528       2.22210240       960.118591       490.163147       268.632385       517.907593       142.563446    
   910.041260       818.329163       132.240372       561.985535       25.1103821       830.510498       835.094055       636.653625       963.245544       749.445190       212.917221       741.590637       626.679871       889.160950       124.884590       92.8697205       590.945618       839.653198       509.076569       79.1834717       460.495911       161.632751       231.104370       253.085602       725.586609       840.492371       82.7269363       125.841057       908.098389       138.558929       989.534119       887.699341       317.812073       381.717285       406.353699       590.311951       53.3455696       586.279358    
   888.579956       826.959961       299.467773       870.906555       219.910843       90.7601013       257.734283       606.172302       221.608841       110.011307       548.402222       820.252319       767.421082       579.873840       595.719055       530.406006       130.207199       790.690796       159.388077       250.669083       558.092224       956.112366       56.1045265       909.960083       963.477112       458.331390       455.202423       11.0756760       86.0535431       277.038239       850.495361       95.0752716       693.962830       549.145325       864.949158       602.706665       721.429077       23.8155155    
   947.311401       838.717163       10.2061396       308.603668       302.654327       920.559265       583.448425       596.018677       516.351013       76.3439484       591.616028       673.776367       545.098328       311.225006       193.267059       660.463623       755.485962       546.151245       488.277954       759.085571       213.855652       962.171448       935.357788       812.722595       979.431519       550.212769       115.386497       872.740356       68.0458679       265.950592       473.067413       646.547913       15.5324430       677.182556       978.980530       149.593811       917.724426       854.126160    
   147.633469       181.361984       680.932434       311.122070       759.347107       724.823853       273.646271       466.602325       363.683228       884.340332       138.125198       404.052155       663.527222       908.327759       442.373505       324.160156       169.305603       547.581787       826.224243       164.519852       559.108398       750.284729       598.760132       499.070312       892.769958       60.4470901       234.606628       178.825836       900.173157       287.216522       523.789429       966.819702       103.790459       247.016052       886.636902       842.365112       622.628723       970.621765    
   587.732971       437.165161       249.871353       473.399872       700.431152       169.928452       178.773560       881.611267       485.107605       381.285187       414.330597       864.501038       338.495941       309.130890       249.050354       810.655334       36.1829605       801.714722       261.534454       891.405762       162.823288       582.227295       606.342468       63.9360695       795.011536       270.048126       711.998596       553.086487       939.903076       732.012268       97.3648376       786.797119       601.745422       792.511230       708.588928       966.663452       698.643677       874.089417    
   550.385315       678.786865       591.596497       803.991638       342.744537       999.387451       636.549255       916.267090       39.4775276       43.9879456       398.629150       286.023834       466.518127       411.924835       878.795349       24.4384155       635.285400       716.340271       915.768433       988.791626       536.266479       259.577301       523.218384       822.652039       354.967285       617.232422       943.788086       478.252411       709.469116       319.911041       923.364380       78.4524384       548.943604       283.236694       529.130310       941.813904       916.363403       868.381958    
   810.819214       170.850983       107.385971       127.205536       919.668396       128.093826       215.139572       648.532654       393.369598       423.433716       429.464325       114.370064       22.7042866       661.050354       710.841492       969.887146       907.184509       521.820618       883.473633       74.2764206       22.5625687       911.036865       121.961578       698.331116       715.582153       663.992676       250.465729       702.895691       421.027496       915.319214       378.142456       311.812134       411.906799       781.486328       430.868195       920.704895       397.222595       918.480713    
   543.328003       26.0476208       579.733459       92.5208435       67.7470703       514.213562       482.920929       820.191772       935.481628       590.812805       274.932922       949.448364       344.104950       182.703354       952.495422       912.723022       166.575760       977.243042       188.267014       769.002441       500.810944       411.923767       248.917740       161.174484       258.784637       453.964478       222.420792       466.629883       947.569458       354.695984       162.885696       124.193207       126.211487       583.072083       433.849792       971.869568       485.341156       195.481842    
   651.309448       851.245422       445.408875       643.780151       920.348083       309.616394       473.865967       967.414734       173.163528       814.315369       521.008728       97.1731567       779.028503       420.940613       630.036926       829.324585       441.616638       211.294922       761.790527       992.001343       739.758423       88.8756790       608.024048       848.344971       489.462494       336.491577       121.217567       20.2862225       244.042068       511.184113       72.2237854       827.054260       907.157959       421.803680       367.162231       661.541199       306.913055       238.314667    
   26.7111320       779.919800       205.138199       271.949097       822.002502       990.226624       128.827545       332.630798       139.899170       431.215881       302.111816       670.502075       523.151855       864.646484       999.840515       938.933899       418.682556       123.261627       810.976562       900.545898       516.438965       805.973389       757.842407       541.929565       862.045715       983.422852       225.608948       768.072571       737.410767       930.364929       608.688538       802.856689       976.490295       120.292236       605.576782       952.074646       478.732178       687.170715    
   320.877563       127.697731       341.951996       307.323669       278.282806       614.995422       371.393188       745.713928       819.580627       928.236389       802.798767       456.574524       569.637329       528.755127       318.652893       492.312378       963.695618       572.630859       250.282928       853.713379       385.185608       656.133057       334.429596       171.337753       440.623779       964.833740       674.668762       19.4500313       827.169739       109.187263       330.425201       62.2308197       286.181152       240.693802       407.088593       55.9603691       154.540756       111.376617    
   413.557159       415.026978       796.088623       569.680908       959.633728       845.145081       238.901199       437.964539       550.742920       717.780701       745.227783       283.560394       833.255981       661.141663       356.995972       567.858765       295.767822       616.499756       116.694168       100.738838       260.306732       750.300415       544.293030       155.835205       202.545197       687.516602       751.151123       442.463531       174.550385       970.118164       416.386200       690.391418       570.697388       857.773132       122.430023       210.886734       386.191498       389.885803    
   530.003845       264.751831       219.655396       145.930908       252.318298       201.488388       600.323792       491.479828       155.781677       68.6856232       307.698273       983.048706       525.569336       146.837051       601.091675       902.449951       719.534119       920.186340       934.519470       134.931259       609.906189       286.517761       659.661133       558.485229       696.529968       503.389496       216.828140       741.337219       296.962555       745.333618       637.365845       267.442505       215.919189       182.065689       603.107788       8.21191597       654.809143       589.556824    
   32.4634781       710.099121       188.338287       705.457214       774.745422       899.013794       788.647827       239.292999       622.068787       260.835907       922.599243       68.3120346       829.177063       13.7201309       426.733765       797.694580       264.263794       568.302734       668.083374       378.268158       974.962097       639.887573       753.399048       409.310455       348.163971       794.028259       582.560974       640.574402       385.423492       682.546326       898.828125       635.284973       653.025269       203.895554       595.502625       299.718933       290.565735       900.242310    
   365.938324       541.864136       971.604980       678.353516       195.747589       192.223358       201.337265       81.3507919       888.875671       22.9188862       583.928101       88.4002686       15.3654795       336.102203       400.030914       21.7956295       833.160522       122.856842       585.843750       62.4859123       49.4021378       570.203064       413.045258       757.184937       628.145020       62.3626518       456.548035       707.946045       540.945679       172.759811       254.543915       176.169952       759.228760       155.186401       66.0041885       210.203873       907.345825       752.539673    
   736.182922       42.1309166       774.451843       745.294067       455.143127       365.910217       730.430725       260.704315       755.838806       968.761597       874.981018       407.622467       555.268188       347.125671       888.255371       133.141098       796.922974       723.264404       887.037476       59.7764320       862.344849       731.403687       88.3722229       919.872986       702.180237       690.117676       542.762878       177.367706       611.940674       992.556702       470.619293       405.535797       704.588013       470.487915       629.448181       96.9311676       755.964478       65.5695114    
   557.131470       467.530975       506.478394       8.35589600       739.768799       185.342758       892.023865       954.667664       954.186768       48.7163582       700.427124       53.4021378       724.911499       412.567291       444.575409       913.868652       521.129028       503.958252       587.803955       165.189072       996.248535       523.184326       739.242676       795.293152       572.758850       895.627747       609.563965       153.568268       254.718735       570.861877       216.494751       233.189514       175.775406       952.584290       887.322632       728.914551       660.084473       337.967773    
   425.907227       183.071289       267.946014       637.019653       995.634644       282.081573       713.883301       31.1541443       285.443390       722.296448       187.327148       493.649109       25.7662106       71.9976959       552.224976       922.092163       236.820984       957.840942       832.809875       577.951416       21.0297604       986.007690       904.272278       20.0580444       319.290680       401.239899       401.588013       135.762390       278.414276       73.1088028       507.088287       177.634705       741.217896       622.654846       412.833252       477.542694       930.800598       95.0325775    
   736.422974       587.113525       886.751526       729.964172       290.853882       297.844238       572.422546       524.230164       549.049988       353.378265       375.690247       69.7645187       134.919540       826.602173       390.528839       295.893646       307.417938       758.739624       12.0275030       882.742493       113.135521       379.408081       185.395096       912.392883       391.457306       775.213501       767.613708       856.600647       932.194946       509.257599       702.841675       669.268677       782.869324       140.696350       996.837158       1.38543510       129.785858       327.768402    
   363.724976       731.559998       747.547119       246.937210       186.740814       289.759796       424.952820       571.407654       659.196716       498.929443       585.056946       824.452698       628.864502       168.250046       264.113983       697.332214       637.807800       617.899475       307.400482       168.643524       651.079102       249.054581       991.541870       25.1583748       80.6960907       936.099854       966.657959       37.7240448       383.585815       452.080902       142.420181       197.478210       861.882812       474.677826       739.194519       527.390076       941.874451       478.801910    
   399.095093       67.3418655       40.8710594       238.373795       254.130554       48.1311493       604.294373       161.785187       714.606995       526.720581       163.754456       478.021271       750.921387       9.76550674       490.289276       859.302673       433.711426       445.367615       161.577316       517.463196       395.283722       511.126282       337.991638       143.218506       976.358765       990.521790       12.1230135       154.168961       693.919006       381.467316       370.356506       625.381836       419.825104       871.183167       912.564331       969.861938       879.042847       391.897217    
   667.401123       234.002655       366.647919       655.831116       820.795471       737.671326       165.088028       443.660217       213.295517       531.021606       207.199707       271.767365       620.363037       954.390808       942.507812       946.041077       290.883057       827.432922       942.500732       426.964569       623.389038       266.408081       251.972107       642.024292       669.225586       161.034378       993.591309       801.706177       97.5453720       677.969543       469.777985       528.249817       773.772156       322.911743       138.059647       32.4484177       709.051819       327.080139    
   547.937073       741.208862       734.957336       718.066406       91.0188217       620.933716       836.034729       537.928772       174.863480       532.103394       210.623611       976.702454       573.565674       636.153625       436.120331       253.350510       624.138855       566.345764       225.823441       926.076965       46.1332932       194.195251       47.8871918       958.535767       960.820435       242.617935       759.085327       715.298828       854.203491       259.646027       674.919983       970.700806       746.959717       900.878479       810.860413       96.5765152       399.264069       461.299133    
   353.826752       217.032806       168.637741       34.5980492       747.265564       372.385162       294.291534       877.864868       99.2500305       786.857483       891.013306       347.503906       711.174133       817.243896       297.212219       315.128021       490.212830       908.097839       308.609009       593.296509       720.164307       886.066162       78.3003616       800.257935       949.060730       764.745483       5.54793119       831.810181       397.580322       147.627335       969.885742       659.482910       21.6940460       605.079468       596.496765       456.433807       177.002701       179.791306    
