   892.572510       302.467438       829.443176       717.373657       512.478149       945.585022       687.191956       49.5451660       959.037903       611.526245       901.806824       212.866791       746.333069       802.081360       797.497375       820.877808       69.4798355       60.1872940       500.410736       102.805824       814.492859       591.475159       633.787842       552.924927       303.106598       924.598206       699.467957       824.845032       607.320251       217.653732       128.162598       958.987732       985.130188       17.4025745       258.994080       912.926880       732.607056       107.149338       296.839935       97.5718765       295.909027       342.615448       277.525024       480.463043       756.667114       489.214539       540.094116       388.965637       252.559570       416.543152       827.317932       478.549957       755.214539       318.997070       44.2367249       646.480896       621.715149       322.401672       655.440430       156.649124       509.371124       886.518127       492.529297       71.2599335       789.041504       980.073730       292.459229       129.728226       484.272003       687.322021       463.855499    
   663.970764       694.316162       452.942322       10.2251940       577.296326       34.6516991       233.028687       610.055481       522.213318       937.351135       47.4593620       330.673431       531.853821       91.4351578       555.281982       72.7721405       621.848694       34.2146416       567.521240       878.857300       286.085999       121.345352       316.455994       596.806396       959.950684       180.863892       756.808350       421.426636       710.904846       620.156921       433.868256       592.805603       905.322510       802.898621       857.270142       737.870850       749.637451       287.338348       5.44676399       495.105743       580.237244       426.685822       813.798950       397.603485       718.481201       910.808899       630.052917       879.893250       756.325928       41.2840042       176.939514       30.1885033       255.361588       838.694397       340.365356       534.463867       651.092773       276.688232       319.668274       391.567352       996.011414       706.897644       530.431091       657.623901       683.676758       75.2830353       872.132385       363.028015       463.323181       597.621521       688.468872    
   340.143951       931.039551       685.625061       372.727905       54.3973122       879.175598       3.65672112       475.253387       868.741638       978.633423       387.967560       243.699982       875.703308       557.695923       497.814697       237.874222       148.003372       511.926514       182.162750       93.4826736       100.327377       66.5475998       794.932129       96.0079193       282.888672       602.123413       926.819702       380.512451       348.154327       940.874329       616.915283       270.641785       912.953674       774.659058       308.909973       569.282837       968.386780       671.473694       111.774559       725.816162       936.532593       88.0888519       421.417053       581.429016       65.5658798       819.790039       391.222931       365.239044       915.564026       514.012024       120.446518       858.898926       79.4785767       765.389221       360.068573       977.101135       996.873535       286.846680       825.917664       362.577728       414.503937       496.844635       401.850006       413.884460       80.3310852       811.065979       606.815857       257.895294       458.738800       978.723267       262.399139    
   838.836060       871.551758       178.969757       751.404541       670.658752       794.074707       92.5296021       718.171143       44.8019867       174.828461       507.794098       16.8535099       128.842896       798.435303       381.057892       411.840363       804.575500       304.067535       431.359467       502.657684       199.626541       635.808716       856.933838       108.549957       930.044189       109.284981       858.943542       228.066315       51.6437111       522.927490       611.469543       627.940674       606.659485       319.811951       97.4622498       730.413574       582.285400       252.439346       611.727783       862.245239       704.727905       429.771088       259.978760       632.714966       787.247620       617.678955       219.001068       103.064606       143.309067       786.341858       151.686829       585.543030       642.618164       581.745117       536.882446       354.756073       807.880493       223.418167       876.357544       711.003418       497.485107       999.488464       879.745300       293.891632       162.302689       600.697388       304.329041       410.616394       931.241882       427.574646       829.637207    
   516.258911       692.223145       999.158691       761.319214       308.504059       134.038086       618.080078       273.672943       814.305237       119.849220       192.429321       62.5977974       884.135010       662.752869       183.003052       681.932739       796.018188       533.794922       62.2512436       34.5494614       209.543396       589.543457       300.283783       975.748169       26.5454769       101.651604       861.706177       135.707733       553.822388       243.900650       926.623840       956.908142       502.455109       106.638855       723.363647       382.839539       302.283386       451.757812       218.837189       794.162231       841.639709       806.996216       854.648987       70.7509384       703.988342       654.698364       265.288055       807.159973       632.910156       804.850708       368.733307       774.847839       344.057007       85.7762985       212.227570       817.206299       202.183395       108.365067       410.186737       77.2796936       638.932007       470.040222       532.146912       511.807129       913.936768       564.773865       4.66070986       179.202057       123.397095       321.705414       735.044128    
   478.221161       370.296722       321.861786       661.367859       421.870789       361.140320       793.369995       326.627167       830.035400       31.3655891       438.794067       264.255402       451.143341       900.476562       425.391205       4.86435413       970.629517       86.7481918       859.980652       880.594360       612.178894       565.255127       497.699890       508.579193       119.504036       995.976562       891.721313       613.607178       593.691284       35.6743279       101.378883       530.371887       367.558075       145.052795       761.304077       246.937622       341.767914       68.8373413       601.172363       155.504974       181.714020       485.602478       603.040833       418.579834       930.211853       643.023987       823.189880       697.069641       517.490662       146.906372       911.081360       606.554749       461.704376       915.080505       55.6662750       455.070282       85.7683182       800.000732       792.025024       806.272034       428.188568       699.302185       263.067596       682.502869       663.624695       310.973785       413.206268       271.050751       282.530548       752.445679       88.8113098    
   342.619354       997.307068       985.693542       558.189941       764.850952       108.325348       468.494293       548.031433       755.779053       322.443115       216.749847       464.304657       226.799438       255.296265       800.641602       304.266998       317.537079       715.413025       956.219055       850.928101       464.681824       834.825134       119.379707       321.869873       59.5776100       90.8438187       353.823944       166.062485       791.946960       248.292404       548.454712       735.424500       349.071320       570.565674       956.802979       860.068604       517.495911       568.464417       10.5058298       719.589478       177.151016       373.745819       475.071228       72.1641235       284.764618       139.031113       55.8338356       125.469498       134.912323       779.594055       139.566666       701.364624       987.921082       614.820923       979.220581       831.109802       765.593933       334.403290       923.656250       845.629517       915.478149       196.994705       126.019043       353.307770       22.4456234       790.548645       586.024597       498.663208       67.5203857       316.896973       864.093506    
   371.025726       760.749268       502.253601       923.423157       260.784058       555.185486       66.2919693       768.399231       90.4294434       704.373779       937.769470       421.766266       514.661926       652.833069       319.989044       715.035034       446.114777       895.801880       295.149567       551.413452       425.244781       29.9342442       952.171082       209.608963       866.080750       182.721100       453.770660       959.743591       42.1070976       181.165314       53.8968353       69.7510605       423.691498       327.506348       587.503418       366.469299       744.668335       530.425232       979.853821       257.354492       446.007721       822.767822       436.048676       457.854187       857.736572       428.294067       87.0396652       524.063049       873.604736       878.225098       541.014038       482.184601       343.553925       902.761169       114.354164       657.092041       2.55990148       587.290466       772.702393       504.750397       243.663666       980.952026       448.895813       851.253113       947.005493       265.274933       922.346863       943.616699       578.745667       114.905907       803.729919    
   514.646973       281.506256       416.568420       996.194336       214.064545       998.809937       991.413940       757.283813       896.684570       345.172546       941.621033       790.427246       430.448364       290.493225       836.815247       528.024231       603.386902       289.269501       444.057617       194.400497       326.721558       376.832458       767.468628       277.733307       689.159851       165.301498       222.033279       627.063049       478.003693       714.373596       215.476822       734.430542       214.264496       165.351456       195.600632       183.580582       120.130928       914.349243       199.134338       845.357605       90.7473526       124.059830       541.597595       954.219971       486.542511       684.494080       388.982330       569.051819       676.343628       645.035522       657.541321       297.810577       16.2160797       932.896545       274.193909       871.973022       138.179565       631.286316       164.102921       486.320312       529.462830       141.810318       472.335205       382.679413       263.723145       146.985260       939.315979       19.1490307       232.217972       289.426178       536.411072    
   343.743164       165.974243       760.987854       761.984253       485.886627       777.786316       505.720917       892.929810       757.826843       181.728363       493.054199       19.9337158       815.269531       746.921997       883.254028       308.525543       871.329529       278.543121       932.882996       235.229233       341.868988       200.356979       563.314453       141.140686       669.495544       458.045105       107.877449       532.026062       208.393646       849.439758       67.8294220       185.835312       492.632538       540.296204       309.427704       976.460266       692.160828       943.558411       172.460541       219.184875       30.8526077       776.900696       414.296356       906.844788       225.912460       915.549988       248.617569       885.987183       221.831177       165.850204       560.503601       737.755493       13.5980034       978.086304       675.890625       371.113983       532.295471       423.068298       999.416931       619.130310       869.960815       808.329651       652.100159       564.167725       943.119263       338.571838       782.156555       924.601257       387.643616       553.177612       413.335541    
   868.292847       279.358704       889.198608       832.602173       920.432556       362.650665       293.396637       718.598633       551.778809       637.575928       643.575195       811.559937       644.067505       369.609161       777.945618       898.311523       632.771057       867.798035       137.189514       875.591370       750.130554       774.730652       503.084503       36.5345764       173.716644       66.9217148       788.808838       955.234314       595.472351       327.986481       830.391846       651.976685       906.929260       422.680542       240.668671       668.812683       363.893982       93.6978760       102.576515       566.786926       462.601196       632.558105       448.630066       612.306702       348.571411       891.731628       398.789734       64.0134735       972.355469       885.072327       349.277283       525.785828       673.308472       543.638489       298.497437       322.262939       463.312408       852.608154       991.557861       679.774658       672.955994       285.711395       249.775314       855.938049       496.240265       519.339050       416.931335       412.739075       130.022781       453.310608       531.842773    
   871.887695       683.859253       879.007080       996.989197       218.889526       163.408554       269.063019       138.530289       301.029999       390.488800       969.259094       311.099670       832.397095       90.9758301       667.508179       880.985657       644.820679       138.330811       854.602783       116.583412       157.947739       673.791382       514.586243       472.887299       611.851562       886.081665       992.077148       925.308777       159.550751       67.8218613       154.831696       216.951584       59.8505058       704.483948       472.234863       81.5874863       340.288177       41.0009308       650.109680       878.899597       795.839294       810.858154       960.496216       475.686584       339.070892       569.514282       767.054871       54.8409233       670.170288       962.615234       985.609436       332.921143       25.5589352       969.330261       503.072235       221.924484       647.414856       988.734924       735.014465       597.812927       897.941711       917.474670       734.504150       222.095505       217.857208       726.377075       629.485657       729.498657       900.366333       413.771027       217.023041    
   433.318848       587.214600       910.510986       158.586075       813.334534       974.399231       259.500336       226.408279       745.268616       53.7369003       136.062088       410.047211       684.671753       872.243225       806.627136       917.529663       401.652863       376.175781       332.098755       405.262817       369.295959       71.4419022       62.6092873       29.9371033       353.206696       885.567200       794.409485       55.9919891       872.779053       295.598419       855.075195       985.142334       358.630737       208.037216       525.032593       998.556641       430.764191       632.855225       105.247169       984.791565       679.100220       389.272186       344.530640       39.2014771       694.451660       834.688477       710.023376       616.533386       365.569702       846.702637       307.365112       560.780334       866.616638       857.363220       676.124817       214.285873       67.8821182       119.711670       616.823486       89.7777252       137.549408       118.225311       396.696625       148.065414       817.182983       35.0616684       407.981476       955.108765       675.074402       883.398743       791.799744    
   408.390137       796.753540       767.005920       214.135452       994.457886       197.811478       889.765625       631.008728       261.346283       631.491760       14.5410185       893.635071       933.433472       703.190369       930.968933       653.879700       768.864197       303.490723       478.779755       479.650116       808.117126       787.538086       707.113220       92.6171875       202.823151       323.593231       271.233734       77.8315048       788.895264       680.254333       881.350708       778.796936       548.678528       866.023315       770.019226       206.174347       476.738556       501.812073       570.757935       240.535294       750.333130       622.121033       288.461487       569.675049       320.613251       810.134766       233.196182       442.870331       31.5211792       791.875122       524.540466       387.918610       194.082886       658.285095       338.779419       600.091797       173.495377       819.047058       478.821014       878.003052       223.204758       339.567383       839.341614       582.855530       822.178711       750.423340       901.824524       991.065674       40.9042282       99.1049805       921.751953    
   784.106018       934.003235       625.873108       492.291412       901.892456       938.321472       982.180176       215.820755       741.142517       422.301941       32.8832130       794.266663       22.7699051       521.054565       336.966034       230.628479       546.722473       808.614929       31.7366142       101.648743       379.559906       627.982544       590.403137       117.905731       667.815491       748.394836       676.256531       18.6167564       824.293335       450.067200       818.809082       547.924805       926.724487       510.380249       536.016296       492.422302       266.221588       930.707825       390.690735       592.048828       404.946289       397.382111       589.585693       686.681580       962.670410       512.808899       802.376587       36.2622757       453.576172       399.163818       25.4867668       198.502258       178.497513       430.792542       424.592712       150.121384       627.764954       647.420166       521.837463       176.519196       280.803680       234.589828       532.640442       755.341370       572.466553       455.817413       139.503845       869.759094       294.449677       894.832397       255.449173    
   67.5258636       732.444885       831.039551       781.234985       329.627655       741.721924       616.211853       547.144653       980.279846       226.499573       854.935425       711.836121       348.049683       357.964355       225.930847       951.243225       504.725922       177.505142       597.540039       901.783081       449.447510       374.930878       643.622925       522.122253       226.136520       225.890717       111.703697       189.749268       223.305389       182.259872       28.5582180       41.8305702       243.650085       861.678772       744.979736       448.414764       728.846252       296.804749       356.756073       612.311401       132.934128       803.511597       560.695679       685.978333       828.270081       47.4148216       793.282654       631.451050       87.3157196       72.2362289       161.205276       952.348633       866.270569       646.513184       682.341064       332.385406       33.1625977       827.744690       676.568237       938.314575       352.632385       411.255615       222.969803       841.593811       687.984436       711.447266       709.594238       933.951965       230.588348       252.922150       650.255920    
   737.942810       686.377441       548.854797       123.501358       682.185974       570.393860       733.186951       793.619568       327.750732       214.587112       68.9871597       333.318237       322.627533       75.4558945       748.383362       405.539490       661.641541       261.602081       64.3597336       418.184570       239.973724       19.1243191       265.041107       275.018066       164.846161       600.857239       812.432129       900.600830       289.861572       444.841461       433.280029       899.848999       168.820435       38.6955833       451.219391       537.082092       681.960693       532.930176       870.243835       75.4854889       377.736176       475.988098       724.306213       546.520386       529.527893       669.014832       950.822632       596.513855       130.713028       101.758606       898.901367       945.329102       347.461639       791.060486       721.060303       195.070206       845.700867       603.106018       833.629028       392.602112       689.148071       335.353973       371.432251       843.024841       305.409180       992.269043       200.869415       134.675934       887.973999       401.429810       391.264313    
   219.165283       270.856934       695.671692       460.112335       966.844971       444.783295       576.067505       620.781555       28.0592899       202.196854       784.823547       354.003540       322.230774       340.863251       195.368469       79.9170685       538.066223       169.560394       216.187500       130.933762       855.397766       335.530518       948.391418       868.125977       780.766724       411.336060       74.6585846       654.093262       730.945312       8.50160313       692.652222       856.723694       50.5274200       646.937439       203.824219       908.428833       73.2262268       396.385559       747.932129       357.155792       700.825867       721.132935       427.829742       80.4398117       427.960144       492.376282       328.320465       679.174805       596.388062       570.923279       71.2791061       543.211670       56.2731590       332.786224       261.670258       86.2661743       510.907745       704.947144       613.874390       896.074829       497.498383       812.582520       24.9637222       777.038818       188.524902       693.496521       116.688866       389.492340       599.207581       268.310364       644.454163    
   36.3122940       54.9545364       464.721283       28.8883953       404.839996       283.171082       904.904846       681.101746       645.608093       54.7788773       602.857361       144.209396       728.153748       659.704224       721.481323       679.133057       887.297607       943.611267       83.6111832       845.901672       864.966187       658.135681       244.736481       946.594543       566.210754       689.150085       134.152893       915.699341       543.712891       831.454956       128.984375       195.510788       109.646950       158.787872       313.523804       874.837341       318.737701       242.939056       997.028564       262.368073       217.778717       794.028137       161.241959       610.997803       355.778748       860.647400       721.934509       146.680328       512.190552       565.499268       363.028717       757.300781       848.190063       758.010193       169.720993       239.454956       414.248596       809.749023       121.500343       346.985992       685.802307       820.965820       350.146637       143.562317       778.918823       671.582336       19.8508282       414.544067       373.884430       504.116455       16.4884377    
   611.703796       594.314392       582.264771       664.396851       529.585876       245.941910       609.649780       746.987244       361.733917       625.575439       307.010895       115.891258       603.719177       232.468781       861.463196       784.117859       85.9971542       391.431580       628.642029       724.287231       368.184326       300.969452       74.6890717       302.846619       129.776932       398.865082       506.769012       328.812164       871.838867       114.200836       655.195190       797.452026       461.899048       403.623444       363.036407       487.172699       411.651550       469.680267       838.327087       176.303696       566.756958       928.696838       413.945496       196.439987       958.308228       540.977722       612.399414       259.100250       43.0920334       363.628357       372.737366       347.314606       188.225983       994.112732       785.551147       955.563049       143.689026       560.128113       713.270447       428.414581       566.980225       478.297485       58.4829369       280.284149       218.159210       240.506226       99.2622986       445.600891       577.993408       101.945221       855.502380    
   780.494934       141.447098       663.406982       235.978012       132.177368       97.4527206       712.554565       191.448090       81.2085419       392.411713       481.016266       394.201080       735.218872       417.272339       160.579285       271.235565       858.843262       336.508484       275.712219       762.638123       193.917480       417.930084       654.349548       294.130035       730.693726       629.492188       21.2788963       610.454407       149.583511       781.343994       688.867981       564.752319       708.042419       942.932068       270.022766       409.969086       936.300842       236.810562       995.920715       147.203674       974.692505       406.314026       117.504097       144.355698       649.926697       621.953064       774.360474       215.749191       653.078796       825.385925       225.832184       186.057587       833.238403       502.949341       436.010651       101.012978       471.336517       703.924683       216.165405       532.396301       31.2439976       264.845856       249.468475       753.261475       831.204163       243.206482       984.367737       319.880493       823.961182       60.7047997       762.191101    
